id,title,hashtags,view_count,duration,channel,channel_id,description,description_links,created_at,like_count,dislike_count,subscriber_count,hours ago posted,total_interactions,video_url
M7yI5SQmlrli,ENERGY WEAPON ATTACK HITS CHILDREN AT SCHOOL - CAUGHT ON VIDEO,No Hashtags,9820,15:24,Alien.Wars,alienwars,"For the latest uncensored news updates visit us on our telegram page at <https://t.me/STFNREPORT>


TRANSHUMAN GENOCIDE: THE ENEMY AT THE GATE


THE ULTIMATE GUIDE TO EMF SHIELDING, DIRECTED ENERGY WEAPONS AND ARTIFICIAL INTELLIGENCE


Download your copy here: <https://www.patreon.com/STFNews/shop/transhuman-genocide-enemy-at-gate-2-0-125181>


Color paperback copy here: <https://www.amazon.com/dp/B0CVD98RV5>


B & W paperback copy here:  
<https://www.amazon.com/dp/B0CVDQ5LTK>  


","['https://t.me/STFNREPORT', 'https://www.patreon.com/STFNews/shop/transhuman-genocide-enemy-at-gate-2-0-125181', 'https://www.amazon.com/dp/B0CVD98RV5', 'https://www.amazon.com/dp/B0CVDQ5LTK']","6 days, 9 hours ago",141,36,13886,153,9997,https://api.bitchute.com/video/M7yI5SQmlrli
5UnnkpNhHGwf,The Plan For WW3 Continues - David Icke,No Hashtags,9805,24:48,DavidIcke,davidicke,"Video sponsor - <https://copymycrypto.com/icke2024>


The Reveal - The Next Stage Of Human Awareness - Out on September 1st on paperback, Ebook and audiobook. Learn more here - <https://discover.ickonic.com/the-reveal/>


Sign up to the brand new Ickonic Media Platform at - <https://www.ickonic.com>


All David's Books Now Available Here <https://shop.davidicke.com>


Latest News From David Icke - [www.davidicke.com](http://www.davidicke.com)


Social Media <https://www.twitter.com/davidicke> <https://www.gettr.com/user/RealDavidIcke> <http://t.me/davidickeofficial> <https://www.minds.com/davidickeofficiall> <https://parler.com/davidicke> <https://vk.com/davidicke>

","['https://copymycrypto.com/icke2024', 'https://discover.ickonic.com/the-reveal/', 'https://www.ickonic.com', 'https://shop.davidicke.com', 'http://www.davidicke.com', 'https://www.twitter.com/davidicke', 'https://www.gettr.com/user/RealDavidIcke', 'http://t.me/davidickeofficial', 'https://www.minds.com/davidickeofficiall', 'https://parler.com/davidicke', 'https://vk.com/davidicke']","1 day, 9 hours ago",176,11,110623,33,9992,https://api.bitchute.com/video/5UnnkpNhHGwf
Nmte3XfTEUg,Meet the NEW Joe Biden! 😂,No Hashtags,9415,11:00,Mark Dice,markdice,"⚠️ Order your shirts here: <https://www.markdice.shop>  
Use promo code FREEDOM at the checkout to get Free Shipping this week!


🚨 Order my new book from Amazon here: <https://amzn.to/40vEC9U>


⚡️ Join my exclusive Locals community here: <https://markdice.locals.com/support>


🎥 Sponsor me through Patreon here: <https://Patreon.com/MarkDice> 


Order my book ""Hollywood Propaganda: How TV, Movies, and Music Shape Our Culture"" from Amazon: <https://amzn.to/30xPFl5> or download the e-book from Kindle, iBooks, Google Play, or Nook.


📖 Order my book, ""The True Story of Fake News"" ➡️ <https://amzn.to/2Zb1Vps> 


📖 Order my book ""The Liberal Media Industrial Complex"" here: <https://amzn.to/2X5oGKx> 


Mark Dice is an independent media analyst and bestselling author of ""Hollywood Propaganda: How TV, Movies, and Music Shape Our Culture.” He has a bachelor's degree in Communication from California State University and was the first conservative YouTuber to reach 1 million subscribers (in 2017). 


He has been featured on Fox News, Newsmax, the History Channel, E! Entertainment, the Drudge Report, and news outlets around the world. 


This video description and the pinned comment contains Amazon and/or other affiliate links, which means if you click them and purchase the product(s), Mark will receive a small commission. 


Copyright © 2024 by Mark Dice. All Rights Reserved.

","['https://www.markdice.shop', 'https://amzn.to/40vEC9U', 'https://markdice.locals.com/support', 'https://Patreon.com/MarkDice', 'https://amzn.to/30xPFl5', 'https://amzn.to/2Zb1Vps', 'https://amzn.to/2X5oGKx']","1 day, 5 hours ago",386,28,85179,29,9829,https://api.bitchute.com/video/Nmte3XfTEUg
lyN-G0gGIx0,The Presidential Debate Fallout Could Not be Worse for Joe Biden,No Hashtags,8990,9:55,Styxhexenhammer666,styxhexenhammer666,"hahaha! <https://www.realclearpolitics.com>


SPONSORS:  
<https://cultivated-mind.com>  
<https://pumpkinfirecrafts.us>  
<http://biltongusa.com>  
<https://wickedneedleembroidery.bigcartel.com>  
<https://www.heritageheirloomseedcompany.com>  
<https://www.websterswares.com/styx-wares>  
<http://jamnbean.com>  
<http://MTpew.com>  
<http://www.brickmuseum.com>


My books:  
Blogger: <https://tinyurl.com/y3tww3om>  
Wordpress: <https://tinyurl.com/y54kofgl>


Where to Find Me:  
Substack: <https://tarl.substack.com>  
Youtube: <https://tinyurl.com/y6zc4quo>  
Bitchute: <https://tinyurl.com/y55lzhlz>  
Rumble: <https://tinyurl.com/y5692j87>  
Odysee: <https://tinyurl.com/y4fsbqzz>  
Minds: <https://tinyurl.com/y3ytf6ut>  
Twitter: <https://tinyurl.com/yyle5u6s>  
Gab: <https://tinyurl.com/y2rctakd>  
Gettr: <https://www.gettr.com/user/styx666official>


BTC: 17q1BfF2up8orEKN8DQgpEPX83RfbAZ5QL  
ETH: 0x956e7aF6706C3b5E2cf7e15c16c7018c4f42aF79  
LTC: LQNJed6vDhR4U4LB7g8jGep4UQ7yeqJdPw  
Dogecoin: DNYSanJEY8fbxUzwjTJWA3d1Sna9hra4NJ  
BCH: qz2wtp2w8grldn7gw5guqc42zxsgwuen8qxk49mhv9  
SHIB: 0x956e7aF6706C3b5E2cf7e15c16c7018c4f42aF79


#Biden #Debate

","['https://www.realclearpolitics.com', 'https://cultivated-mind.com', 'https://pumpkinfirecrafts.us', 'http://biltongusa.com', 'https://wickedneedleembroidery.bigcartel.com', 'https://www.heritageheirloomseedcompany.com', 'https://www.websterswares.com/styx-wares', 'http://jamnbean.com', 'http://MTpew.com', 'http://www.brickmuseum.com', 'https://tinyurl.com/y3tww3om', 'https://tinyurl.com/y54kofgl', 'https://tarl.substack.com', 'https://tinyurl.com/y6zc4quo', 'https://tinyurl.com/y55lzhlz', 'https://tinyurl.com/y5692j87', 'https://tinyurl.com/y4fsbqzz', 'https://tinyurl.com/y3ytf6ut', 'https://tinyurl.com/yyle5u6s', 'https://tinyurl.com/y2rctakd', 'https://www.gettr.com/user/styx666official']","4 days, 12 hours ago",316,19,144447,108,9325,https://api.bitchute.com/video/lyN-G0gGIx0
0XFPDKhDg9c3,"BREAKING: Deep State Coup Against Joe Biden Happening Now, Warns Jack Posobiec","#deepstate,#remove,#biden",8406,49:42,BANNED.VIDEO,banned-dot-video,"Jack Posobiec hosts the final hour of the Alex Jones Show.  
\*\*ALEX JONES ON X <https://twitter.com/RealAlexJones>  
\*\*https://drjonesnaturals.com/ - SAVE INFOWARS!! BUY NOW!!  
$$URGENT! Keep Alex Jones in the fight! contribute at <https://www.givesendgo.com/savealex>  
\*\*Alex Jones NWO Wars NOW AVAILABLE on Steam! <https://shorturl.at/bknpv>  
\*\*Power up with Nitric Boost that’s now 40% OFF! <https://shorturl.at/etY28>  
\*\*Save 40% on our limited edition Brain Force Ultra! <https://shorturl.at/rxS89>  
\*\*Ultimate Fish Oil Now 40% OFF! <https://www.infowarsstore.com/ultimate-fish-oil>  
\*\*Ultra 12 is now 40% OFF...Get it today! <https://www.infowarsstore.com/ultra-12-b12>

","['https://twitter.com/RealAlexJones', 'https://www.givesendgo.com/savealex', 'https://shorturl.at/bknpv', 'https://shorturl.at/etY28', 'https://shorturl.at/rxS89', 'https://www.infowarsstore.com/ultimate-fish-oil', 'https://www.infowarsstore.com/ultra-12-b12']","4 days, 17 hours ago",122,39,161368,113,8567,https://api.bitchute.com/video/0XFPDKhDg9c3
RexDeFufQ1e5,CDC Suggests Covid Vaccines For 6 Month Old Babies & Finland To Start Bird Flu Vaccines For Humans!!,"#cdc,#covid,#vaccines",7900,16:32,Press For Truth,pressfortruth,"DONATE ➜ <https://pressfortruth.ca/donate/>  
SUBSCRIBESTAR ➜ <https://www.subscribestar.com/pressfortruth>  
The CDC is recommending that everyone over 6 months old should get the new and “updated” Covid-19(84) vaccine as soon as it’s available this fall even if you’ve already recently got one!


Meanwhile Finland is set to become the first country in the world to start offering bird flu vaccines for humans…what could go wrong?


In this video Dan Dicks of Press For Truth cover the latest Covid-19(84) news that is showing no signs of slowing anytime soon!


If you appreciate my efforts please consider making a contribution here:  
DONATE ➜ <https://pressfortruth.ca/donate/>  
SUBSCRIBESTAR ➜ <https://www.subscribestar.com/pressfortruth>  
DONATE via Paypal ➜ <https://www.paypal.me/PressforTruth>  
GoGetFunding ➜ <https://goget.fund/2UBhENH>  
Bitcoin ➜ 19pNb9m5NyeDNXqTEAgZ5pyAXJwNroPKwq  
Other Cryptocurrencies ➜ <https://pressfortruth.ca/donate-crypto/>


Or you can send an e-transfer to [dan@pressfortruth.ca](mailto:dan@pressfortruth.ca)  
If you’re old fashioned like we are and prefer to keep it old school, we also accept cash, cheques, equipment and words of encouragement! You can send us those things here: 


Dan Dicks P.O. Box 1521 Squamish BC V8B 0B1


SUBSCRIBE:  
BITCHUTE ➜ <https://www.bitchute.com/pressfortruth/>  
ODYSEE ➜ <https://lbry.tv/@PressForTruth>  
BAYSTON➜ <https://bastyon.com/dandickspft>  
MINDS ➜ <https://www.minds.com/pressfortruth>  
RUMBLE➜ <https://rumble.com/user/PressForTruth>  
HIVE ➜ <https://hive.blog/@pressfortruth/posts>  
BANNED ➜ <https://banned.video/channel/press-for-truth>  
YouTube (meh) ➜ <https://www.youtube.com/@pressfortruthdandickspft>


Sources:


<https://www.usnews.com/news/health-news/articles/2024-06-28/cdc-advises-updated-covid-vaccine-for-everyone-over-6-months-of-age>


[https://www.cdc.gov/media/releases/2024/s-t0627-vaccine-recommendations.html#:~:text=Updated%202024%2D2025%20COVID%2D19%20Vaccine%20Recommendation,with%20a%20COVID%2D19%20vaccine](https://www.cdc.gov/media/releases/2024/s-t0627-vaccine-recommendations.html#:~:text=Updated%202024-2025%20COVID-19%20Vaccine%20Recommendation,with%20a%20COVID-19%20vaccine)


<https://www.nbcnews.com/health/health-news/covid-test-symptoms-vary-summer-wave-rcna158861>


<https://www.pennlive.com/coronavirus/2022/08/was-your-at-home-rapid-antigen-covid-19-test-negative-do-it-again-fda-says.html>


<https://www.youtube.com/watch?v=slybzpUgEZo>


<https://www.zerohedge.com/medical/finland-start-bird-flu-vaccinations-humans>


<https://pressfortruth.ca/?s=flu+pandemic>

","['https://pressfortruth.ca/donate/', 'https://www.subscribestar.com/pressfortruth', 'https://pressfortruth.ca/donate/', 'https://www.subscribestar.com/pressfortruth', 'https://www.paypal.me/PressforTruth', 'https://goget.fund/2UBhENH', 'https://pressfortruth.ca/donate-crypto/', 'mailto:dan@pressfortruth.ca', 'https://www.bitchute.com/pressfortruth/', 'https://lbry.tv/@PressForTruth', 'https://bastyon.com/dandickspft', 'https://www.minds.com/pressfortruth', 'https://rumble.com/user/PressForTruth', 'https://hive.blog/@pressfortruth/posts', 'https://banned.video/channel/press-for-truth', 'https://www.youtube.com/@pressfortruthdandickspft', 'https://www.usnews.com/news/health-news/articles/2024-06-28/cdc-advises-updated-covid-vaccine-for-everyone-over-6-months-of-age', 'https://www.cdc.gov/media/releases/2024/s-t0627-vaccine-recommendations.html#:~:text=Updated%202024-2025%20COVID-19%20Vaccine%20Recommendation,with%20a%20COVID-19%20vaccine', 'https://www.nbcnews.com/health/health-news/covid-test-symptoms-vary-summer-wave-rcna158861', 'https://www.pennlive.com/coronavirus/2022/08/was-your-at-home-rapid-antigen-covid-19-test-negative-do-it-again-fda-says.html', 'https://www.youtube.com/watch?v=slybzpUgEZo', 'https://www.zerohedge.com/medical/finland-start-bird-flu-vaccinations-humans', 'https://pressfortruth.ca/?s=flu+pandemic']","3 days, 22 hours ago",157,7,42030,94,8064,https://api.bitchute.com/video/RexDeFufQ1e5
KRdwSjvHwkt1,Legal Update,"#tommy,#robinson,#court",6852,1:52,Tommy Robinson,tommyrobinson,No Description,[],"6 days, 3 hours ago",131,33,29437,147,7016,https://api.bitchute.com/video/KRdwSjvHwkt1
cSbEJuVcyG35,"Alcyon Pleyaden Extra 62: USA 4. Juli, Freiheit, Kindheit schützen, Korruptes Hollywood-Disney LGBT",No Hashtags,6812,2:42:18,Alcyon Pleyaden,alcyonpleyaden,"Wenn heute der 4. Juli begangen wird, dürfen die modernen Amerikaner nicht den Mut, die Entschlossenheit und die gottgefälligen Prinzipien vergessen, die notwendig waren, um die große Nation der Vereinigten Staaten von Amerika von Anfang an zu gründen. Tapfere Männer riskierten alles, um frei zu sein, für Rechte, die ihnen den Weg zu ihrem geliebten Glück weisen sollten.  
Aber jetzt werden immer mehr dieser gottgegebenen Rechte weggenommen, aufgehoben und durch die Tyrannei der Machthaber ersetzt, und der amerikanische Traum von Wohlstand und Freiheit, der auf harter Arbeit und den Werten der Familie als Rückgrat der Gesellschaft beruht, geht verloren; und man muss sich nur ansehen, was sie unschuldigen Kindern antun, durch Gesetze, die Pädophilie, Geschlechtsumwandlung, die LGBT-Agenda, schädliche Impfungen genehmigen, und was noch schlimmer ist, oft gefördert durch Hollywood- und Disney-Prominente, die sich an korrupte Eliten verkaufen.  
Es gibt jedoch auch berühmte Schauspieler, Aktivisten und Wissenschaftler, die ihrer Berufung, der Menschheit zu dienen, treu geblieben sind, die Wahrheit aufdecken, für unsere Rechte als Nation und als freie Menschen, die wir sind, kämpfen und Maßnahmen ergreifen, um diese kriminellen Operationen der psychopathischen und mörderischen Eliten zu stoppen, wie im Fall von Fauci, der das Land in den Ruin geführt hat, mit Millionen von Toten als Folge seiner mörderischen Impfungen.  
Wir müssen also aufwachen und diesen 4. Juli zu einem Tag des Feierns machen, aber auch zu einem Tag des erneuten Engagements, um jeden, den wir kennen, unsere Familie, unsere Freunde, darauf aufmerksam zu machen, dass es an der Zeit ist, sich der fortschreitenden Tyrannei zu widersetzen, zurückzuschlagen und die kostbaren Prinzipien zurückzufordern: unsere Freiheiten und Rechte, die sie uns wegnehmen wollen.  
Video erstellt von Alcyon Pleyaden

",[],"4 days, 5 hours ago",2,0,720,101,6814,https://api.bitchute.com/video/cSbEJuVcyG35
P7fGZo8RoiAJ,"EyesIsWatching #147 - Political Circus, Ethical Famine, AI Memory Prisons & Big Pharma’s Cancer","#biden,#trump,#haarp",6526,58:27,EyesIsWatchin,eyesiswatchin,"From synthetic brains to memory-implanting prisons, and our favorite - illegal government surveillance. The Biden vs. Trump cringe-fest, safety goggles for bird flu, and Canada's confession of mass surveillance during lockdowns. It’s all part of the disaster-inventing clown show, designed to distract and control.


Watch on Odysee: <https://odysee.com/@EyesIsWatchin:f/EyesIsWatching--147:1>


Watch on Rumble: <https://rumble.com/v54l5sn-eyesiswatching-147-political-circus-ethical-famine-ai-memory-prisons-and-bi.html>


Watch on Twitter: <https://x.com/EWatchin1/status/1807224121748504687>


Watch on 3Speak: [https://3speak.tv/watch?v=eyesiswatchin/jfovhuyi](https://3speak.tv/watch?v=eyesiswatchin%2Fjfovhuyi)


Donations are greatly appreciated!


""Eyes Wide Open"" Coffee Blend: <https://www.fireweedcoffee.com/product/eyesiswatchin/>


Send me mail!


PO Box 29113  
KELOWNA RPO OKN MISS. BC, VlW 4A7


PayChute: <https://www.paychute.com/c/2ffb416b-c9b0-4716-84ab-1177c45c521e>  
Paypal: [RealSteveEyes@gmail.com](mailto:RealSteveEyes@gmail.com)  
GoGetFunding: <https://gogetfunding.com/eyesiswatchin-podcast/>  
GiveSendGo: <https://givesendgo.com/G2HMB?utm_source=sharelink&utm_medium=copy_link&utm_campaign=G2HMB>  
Patreon: <https://www.patreon.com/EyesIsWatchin>  
SubscribeStar: <https://www.subscribestar.com/eyesiswatchin>  
E-Transfer E-mail: [steve-iz@hotmail.com](mailto:steve-iz@hotmail.com)


Donate Crypto!


Crypto wallets:


Bitcoin: bc1q2rnlef4g44qd5vxgsgvwmhltycuvp747sshr2v90lxkrrlyd42tqn89l0z


Ethereum: 0x9d1839b3642DA6894ed648b8aA66fd939Fb1436F


XRP:  
roV3VenzynmXXDZypxHdB56bEE8aXsfMP


SHIB:  
0x48Af3B0d50462F976e51dE3366F13289F1537D80


DOGE:  
DCVJxpULrExMqWKNX5CKDQUunkJcGcw3wL


Donate Monero: 86n3d5zoZ3qBR5GnvfuMCrJLGoJUtf7bYXBmV7fD9Poe1Rej6L5RYVJNNwhKibY7n8dqnmDVJ9SKj8iVArXZBJ3JVVqJftF


Donate lightcoin on freewallet: LNM26ijLJCdPQMQWPVPgTzTJeb4yzLYZFG

","['https://odysee.com/@EyesIsWatchin:f/EyesIsWatching--147:1', 'https://rumble.com/v54l5sn-eyesiswatching-147-political-circus-ethical-famine-ai-memory-prisons-and-bi.html', 'https://x.com/EWatchin1/status/1807224121748504687', 'https://3speak.tv/watch?v=eyesiswatchin%2Fjfovhuyi', 'https://www.fireweedcoffee.com/product/eyesiswatchin/', 'https://www.paychute.com/c/2ffb416b-c9b0-4716-84ab-1177c45c521e', 'mailto:RealSteveEyes@gmail.com', 'https://gogetfunding.com/eyesiswatchin-podcast/', 'https://givesendgo.com/G2HMB?utm_source=sharelink&utm_medium=copy_link&utm_campaign=G2HMB', 'https://www.patreon.com/EyesIsWatchin', 'https://www.subscribestar.com/eyesiswatchin', 'mailto:steve-iz@hotmail.com']","3 days, 17 hours ago",392,5,19292,89,6923,https://api.bitchute.com/video/P7fGZo8RoiAJ
H2AdMIXn0cZe,TUCKER CARLSON SHOCKED AT GUEST WHO EXPOSES MICHELLE OBAMA'S DIRTY SECRET,No Hashtags,6486,21:09,Not Fake News,notfakenews,"EARN $1OO IN BITCOIN EVERY HOUR - 1OO% FREE TO USE - SET UP IN 3O SECONDS  
CLICK HERE FREE SIGNUP <https://freebitco.in/?r=7544005>  
When you signup, make sure to use a password that has at least 1 of the following:  
1 Capital letter, 1 Number and 1 symbol like # or !


<https://accounts.coinbase.com/pick-your-account?origin=coinbase.com>  
BUY BITCOIN ON COINBASE

","['https://freebitco.in/?r=7544005', 'https://accounts.coinbase.com/pick-your-account?origin=coinbase.com']","6 days, 15 hours ago",61,45,29862,159,6592,https://api.bitchute.com/video/H2AdMIXn0cZe
cMq1pIzGeU05,The Darkest Cloud Has a Silver Lining,"#war,#israel,#nwo",38500,1:18:02,TheCrowhouse,thecrowhouse,"<https://thecrowhouse.com>  
BitChute <https://www.bitchute.com/channel/TheCrowhouse/>  
Odysee: <https://odysee.com/@thecrowhouse:2>  
Rumble: <https://rumble.com/c/c-4683704>  
VigilanteTV: <https://vigilante.tv/c/the_crowhouse/>  
FreedomTube <https://tube.freedom.buzz/channel/thecrowhouse>  
CloutHub: <https://clouthub.com/c/thecrowhouse>  
3Speak: <https://3speak.tv/user/maxigan>  
Bastyon: <https://bastyon.com/maxigan>  
Twitter: <https://twitter.com/thecrowhouse>  
Instagram: <https://www.instagram.com/max_igan/>  
TikTok: <https://www.tiktok.com/@thecrowhouse1>  
Mixcloud: <https://www.mixcloud.com/discover/the-crowhouse/>  
Telegram: <https://t.me/thecrowhouseoffical>  
Gab: <https://gab.com/MaxIgan>  
Gettr: <https://www.gettr.com/user/thecrowhouse>  
Minds: <https://www.minds.com/maxiganscrowhouse/>  
MeWe: <https://mewe.com/group/5aa84d353016dd184af55702>  
TheCrowhouse Banned YouTube Archive on AltCensored:  
<https://www.altcensored.com/channel/UCegOTmclzjfKuQh0SHflqww>


Audio Only: <https://audio.com/the-crowhouse>


The Crowhouse Community Forums:  
<https://thecrowhouse.community/>


Donations to the TheCrowhouse can be received via Stripe or direct contributions can be made via Wise bank.  
If you are able to assist please visit this page:  
<https://thecrowhouse.com/contribute.html>  
Any support is greatly appreciated


Crypto-currencies:


Bitcoin:  
bc1qj3vrxj4zyyuaq2f8r3vgur6nrejgewckfv7gpa  
Ethereum:  
0x924C0F9A9889f703a9220eCf322342B9d6BDb32D  
Monero: 87myJVoX3H4Pfd3hDp2wujHeB6K7VdFYF2zJJmoqGv8yE55mQDJdg3ySqnmwBXdZLrhJyydykgs2khmckmJNadaeHY3CrYQ  
Pirate Chain: zs1f7jvqcntcplpfnva2lw7spwzr0xa5x7wczneg0v2epl78quqnt9ggudrk02yyzp8t4zy7pmflat  
Litecoin:  
LcTY57kkuWaSF8YqC9EbLpxBj5kcQzMLhQ  
Dash:  
XfGA55jscnDdHyQKhKTAEHQMP6GhqC5AGm  
Bitcoin Cash:  
qrnrjs27537pwd5ss2g6ez8epyp2cjfu8vu4tlrn5g  
XRP:  
rBDovEDF53dPqHbNR3CEbmim3Aapo4tXq2


Fundraiser for my friend Nedal in Gaza  
<https://www.gofundme.com/f/4-generations-of-palestinian-family-live-in-shack>


ayaat saleh in Gaza Fundraiser   
<https://www.instagram.com/p/C6n_dStI7ZH/>


Opening clip:  
<https://www.bitchute.com/video/1a15xiGdmsdF/>   
Full speech:   
<https://rumble.com/v2vxbsi-transhumanism-agreeing-to-youre-own-extinction.html>


BRICS Gets Boost as Saudi Arabia Joins Group of Emerging Nations  
<https://www.bloomberg.com/news/articles/2024-01-31/brics-gets-boost-as-saudi-arabia-joins-group-of-emerging-nations>


Jewish Organised Crime in Australia JOC  
<https://www.bitchute.com/video/e8ub4kyqFycc/>


Jimmy Dore Bombshell Drops: Israel Was In On It! w/ Ben Swann  
<https://www.youtube.com/watch?v=Li164lMRR48&ab_channel=TheJimmyDoreShow>


Goyim Flyers  
<https://www.gtvflyers.com/>


Anarchapulco Virtual Replay  
<https://cdn.dollarvigilante.com/slpg-2024-anarchapulco-virtual?utm_source=jeff&utm_medium=video&utm_campaign=anarchapulco-virtual>


Max Igan en Español   
<https://www.bitchute.com/channel/maxiganenespanol/>  
<https://odysee.com/@MaxIganenEspa%C3%B1ol:5>


Biometric Update  
<https://www.biometricupdate.com/>


Guide to Forming Communities Spanish Edition  
<http://thecrowhouse.com/Documents/Guide%20to%20Forming%20Communities%20Spanish%20Edition.pdf>


Commonwealth of Australia States Assembly  
<https://commonwealthofaustraliastatesassembly.com/>


""The illusion of freedom will continue for as long as it's profitable to continue the illusion. At the point where the illusion becomes too expensive to maintain, they will take down the scenery, move the tables and chairs out of the way, then they will pull back the curtains and you will see the brick wall at the back of the theater."" - Frank Zappa


“The past was erased, the erasure was forgotten, the lie became the truth."" - George Orwell


“There is more stupidity than hydrogen in the universe, and it has a longer shelf life.” ― Frank Zappa


""A single person who stops lying can bring down a tyranny"" Alexandr Solzhenitsyn


TURN OFF YOUR TELEVISION!!!


THROW AWAY YOUR SMART PHONE!!!

","['https://thecrowhouse.com', 'https://www.bitchute.com/channel/TheCrowhouse/', 'https://odysee.com/@thecrowhouse:2', 'https://rumble.com/c/c-4683704', 'https://vigilante.tv/c/the_crowhouse/', 'https://tube.freedom.buzz/channel/thecrowhouse', 'https://clouthub.com/c/thecrowhouse', 'https://3speak.tv/user/maxigan', 'https://bastyon.com/maxigan', 'https://twitter.com/thecrowhouse', 'https://www.instagram.com/max_igan/', 'https://www.tiktok.com/@thecrowhouse1', 'https://www.mixcloud.com/discover/the-crowhouse/', 'https://t.me/thecrowhouseoffical', 'https://gab.com/MaxIgan', 'https://www.gettr.com/user/thecrowhouse', 'https://www.minds.com/maxiganscrowhouse/', 'https://mewe.com/group/5aa84d353016dd184af55702', 'https://www.altcensored.com/channel/UCegOTmclzjfKuQh0SHflqww', 'https://audio.com/the-crowhouse', 'https://thecrowhouse.community/', 'https://thecrowhouse.com/contribute.html', 'https://www.gofundme.com/f/4-generations-of-palestinian-family-live-in-shack', 'https://www.instagram.com/p/C6n_dStI7ZH/', 'https://www.bitchute.com/video/1a15xiGdmsdF/', 'https://rumble.com/v2vxbsi-transhumanism-agreeing-to-youre-own-extinction.html', 'https://www.bloomberg.com/news/articles/2024-01-31/brics-gets-boost-as-saudi-arabia-joins-group-of-emerging-nations', 'https://www.bitchute.com/video/e8ub4kyqFycc/', 'https://www.youtube.com/watch?v=Li164lMRR48&ab_channel=TheJimmyDoreShow', 'https://www.gtvflyers.com/', 'https://cdn.dollarvigilante.com/slpg-2024-anarchapulco-virtual?utm_source=jeff&utm_medium=video&utm_campaign=anarchapulco-virtual', 'https://www.bitchute.com/channel/maxiganenespanol/', 'https://odysee.com/@MaxIganenEspa%C3%B1ol:5', 'https://www.biometricupdate.com/', 'http://thecrowhouse.com/Documents/Guide%20to%20Forming%20Communities%20Spanish%20Edition.pdf', 'https://commonwealthofaustraliastatesassembly.com/']",2 weeks ago,1730,73,101425,336,40303,https://api.bitchute.com/video/cMq1pIzGeU05
1b7r0oi1scBG,The Covid Genocide Unravels - Dr Vernon Coleman,"#covid,#genocide,#vaccines",27600,27:59,Vernon Coleman,vernon-coleman,"What was covid-19 really for - the depopulation plan laid bare.   
Due to abuse and libellous comments from the 77th Brigade, etc., we can't allow comments. Please subscribe to my channel here on Bitchute for notifications of new videos and visit my webiste [www.vernoncoleman.com](http://www.vernoncoleman.com) every week day for new material.

",['http://www.vernoncoleman.com'],"3 weeks, 6 days ago",996,5,12613,648,28601,https://api.bitchute.com/video/1b7r0oi1scBG
