id,title,hashtags,view_count,duration,channel,channel_id,description,description_links,created_at,like_count,dislike_count,subscriber_count,hours ago posted,total_interactions,video_url
KsJrV4jYyldP,"THE VACCINATED ARE HAVIN' A GOOD TIME! SOME ARE STILL WITH US, SOME ARE NOT...","#the-kurgan-report,#summer-six-pack-mega-mix,#covid-convid-vaccinated",3844,4:20,World Orders Review,worldordersreview,"================  
(WOR) <https://www.bitchute.com/channel/worldordersreview/>  
================  
THE VACCINATED ARE HAVIN' A GOOD TIME!  
SOME ARE STILL WITH US, SOME ARE NOT...  
================  
We're covering six people in one video. Some are still with us, some are not.   
But they're all happily vaccinated and having a good time...


Sources  
Shelly imler  
<https://x.com/toobaffled/status/1806890522235293717>  
<https://www.facebook.com/shelly.t.imler/>  
<https://www.gofundme.com/f/support-greg-shellys-battle-with-cancer>  
Kat simons  
<https://x.com/Marbles34/status/1807179991651639653>  
<https://www.facebook.com/GregMcQuadeCBS6/>  
Jason Thomas  
<https://x.com/JonelessHomes/status/1806816174614954172>  
Dara Young  
<https://x.com/Marbles34/status/1806645562290139476>  
Stephanie  
<https://x.com/toobaffled/status/1807184751801069811>  
<https://www.facebook.com/stephanie.duczak.1/>


(source) The Kurgan Report / visit, review; subscribe  
# <https://www.bitchute.com/channel/the_kurgan_report/>  
# <https://kurganwear.printify.me>  
================  
17 YEAR OLD BADMINTON PLAYER (JUST)! DROPS DEAD ON COURT!  
<https://www.bitchute.com/video/DPAgDJRrPKnn/>


''CO(N)VID'' AS CAUSE OF MASS CANCER EXPLOSION... [DEBUNKED]  
<https://www.bitchute.com/video/NYL5VKShiIQV/>


MASS ""VACCINATION"" & CANCER VICTIMS [PT. 17 / JUN 2024]  
<https://www.bitchute.com/video/KQtcapAFB7Fp/>


PILOT IN FLIGHT + NZ RUGBY PRO... DIE SUDDENLY  
<https://www.bitchute.com/video/TWXcJ6GR2mhE/>


INJECTABLE VITAMIN B12: LIGHT MICROSCOPY ANALYSIS [LQC 🇪🇸]  
<https://www.bitchute.com/video/Q8Hl0imNaVJR/>


BOURLA (((PFIZER))) 'CO(N)VID WAS (JUST) A REHEARSAL...'  
<https://www.bitchute.com/video/MARLQth91ERH/>


CONVID POISON SHOTS (NOW) ''GOOD FOR HEARTS...''  
<https://www.bitchute.com/video/e1zV6Z9P18Zc/>


YOUNG HEARTS [EP 55 / 16th June 2024] THE CULL CONTINUES...  
<https://www.bitchute.com/video/hJKDeM1DjOIs/>


BIRD FLOO BOOGALOO IS MOVING ALONG, BIRDS THE WORD...  
<https://www.bitchute.com/video/XAE2kS6ey2FL/>


BIRD FLU - DISEASE X - CO(N)VID 2.0   
+ FAKE VIRUS & BIG PHARMA PUSHING ALT-HELLTH GRIFTERS  
<https://www.bitchute.com/video/0yCn6ksLTn6Q/>


BIRD FLU, BIRD FLU, PUMP & SCREW.. NEXT BIG V-ROOZ... HULLABALOO  
<https://www.bitchute.com/video/4uyaYPR2y4Zu/>  
<https://www.bitchute.com/video/oeV3GQSc3HF1/>


FFS: DOLPHINS ""CATCHING""? NEW BIRD FLU...  
<https://www.bitchute.com/video/IK33usDHHjz2/> 


CANADA: BIRD FLU SCAM [LEAKED 'ONE HEALTH' PLANNING CALL]   
<https://www.bitchute.com/video/OKRuJkMtpojE/>


WHO TREATY COUP, HAS ""FAILED"" WINK WINK...   
<https://www.bitchute.com/video/NXD1e1H4pgXs/>


W.H.O. ''AMENDMENTS'' TO THE ''IHR'' HAVE BEEN ADOPTED  
<https://www.bitchute.com/video/oLNVI1gnVIkl/>


COVID-19 ''VACCINES'' (Prof. Diblasi & Dr. Sangorrín 🇦🇷🇺🇸 LQC)  
NANO ATTACK <https://www.bitchute.com/video/Y0pYG3qqfmsI/>


CO(N)VID, MICROWAVES, JABS, GRAPHENE; TRANSHUMANIST IMPLANT AGENDA [LQC]  
<https://www.bitchute.com/video/dCNb1w0nflUa/>


STORMY RIDERS: VACCINES, THE GRAPHENE, + MICROWAVE BEAMS;  
<https://www.bitchute.com/video/mcdPndiESrFe/>


VAXXINE, VAXSCENE, OHHH VAXSEEN  
<https://www.bitchute.com/video/tH021yl9NWiG/>


SURPRISE! SCIENCE... FAILS TO PROVE FAKE COVID INFECTS ANYONE!  
<https://www.bitchute.com/video/mshCnuzvYFKh/>


BRITISH PRO-VACCINE MP DISCLOSES 4X AMPUTATION!  
<https://www.bitchute.com/video/C3cusCzsRq8Z/>


MMA ARTIST (TOWERS TECH) DIES (SUDDENLY)...  
<https://www.bitchute.com/video/3orckzQbGQXZ/>


IS IT JUST ME; OR ARE ANY OF YOU FEELING THIS SAME WAY?  
<https://www.bitchute.com/video/ByF7HSL56Ukk/>


MASSIVE FALL in UK BIRTHRATE means SCHOOLS MAY CLOSE...  
<https://www.bitchute.com/video/N1atzmRk4rnX/>


2,400 ATHLETES !!! 3 YEARS of COLLAPSING (2021-2024)  
<https://www.bitchute.com/video/6KlAwghC1wnJ/>


MASS ""VAX"" & THE POISONING OF THE POPULATION  
<https://www.bitchute.com/video/3Qp0UGutXY8g/>


BOOSTER ELEVEN 🎶 PFIZERIZER 🎶  
<https://www.bitchute.com/video/q9dpKkuhpjx0/>


ASTRAZENECA: TIP of the ICEBERG  
<https://www.bitchute.com/video/8eGyDeyZSbR1/>


LEFT TO ROT (PT.3) 'ORGAN FAILURE...'  
<https://www.bitchute.com/video/U5HxMI11NFHb/>


CHILDREN 💉 COLLAPSING & DYING SUDDENLY in APR 2024 ☠️  
<https://www.bitchute.com/video/6ME2BslQDqax/>


SUDDEN COLLAPSE Phenomenon (RANT WARNING)  
<https://www.bitchute.com/video/LDSxdixGq0kh/>


BILLIONS FACE A CRUEL DEATH OR A BLEAK FUTURE (VAXD BLOOD)  
<https://www.bitchute.com/video/5HB0haHTNoa6/>


MASS VAX & THE DEMISE OF SOCIAL MEDIA ""INFLUENCERS""  
[PT. 02 / MAR 2024] <https://www.bitchute.com/video/mhX9VwaVUOzA/>


CO(N)VID, MASS VAX... FIREFIGHTERS, COPS, CHEFS; TEACHERS!!!  
<https://www.bitchute.com/video/WVfowl9VkjAp/>


PRO ATHLETES COLLAPSING from 2021 💉 to 2024 ☠️  
<https://www.bitchute.com/video/r4OaiZKjL81z/>

","['https://www.bitchute.com/channel/worldordersreview/', 'https://x.com/toobaffled/status/1806890522235293717', 'https://www.facebook.com/shelly.t.imler/', 'https://www.gofundme.com/f/support-greg-shellys-battle-with-cancer', 'https://x.com/Marbles34/status/1807179991651639653', 'https://www.facebook.com/GregMcQuadeCBS6/', 'https://x.com/JonelessHomes/status/1806816174614954172', 'https://x.com/Marbles34/status/1806645562290139476', 'https://x.com/toobaffled/status/1807184751801069811', 'https://www.facebook.com/stephanie.duczak.1/', 'https://www.bitchute.com/channel/the_kurgan_report/', 'https://kurganwear.printify.me', 'https://www.bitchute.com/video/DPAgDJRrPKnn/', 'https://www.bitchute.com/video/NYL5VKShiIQV/', 'https://www.bitchute.com/video/KQtcapAFB7Fp/', 'https://www.bitchute.com/video/TWXcJ6GR2mhE/', 'https://www.bitchute.com/video/Q8Hl0imNaVJR/', 'https://www.bitchute.com/video/MARLQth91ERH/', 'https://www.bitchute.com/video/e1zV6Z9P18Zc/', 'https://www.bitchute.com/video/hJKDeM1DjOIs/', 'https://www.bitchute.com/video/XAE2kS6ey2FL/', 'https://www.bitchute.com/video/0yCn6ksLTn6Q/', 'https://www.bitchute.com/video/4uyaYPR2y4Zu/', 'https://www.bitchute.com/video/oeV3GQSc3HF1/', 'https://www.bitchute.com/video/IK33usDHHjz2/', 'https://www.bitchute.com/video/OKRuJkMtpojE/', 'https://www.bitchute.com/video/NXD1e1H4pgXs/', 'https://www.bitchute.com/video/oLNVI1gnVIkl/', 'https://www.bitchute.com/video/Y0pYG3qqfmsI/', 'https://www.bitchute.com/video/dCNb1w0nflUa/', 'https://www.bitchute.com/video/mcdPndiESrFe/', 'https://www.bitchute.com/video/tH021yl9NWiG/', 'https://www.bitchute.com/video/mshCnuzvYFKh/', 'https://www.bitchute.com/video/C3cusCzsRq8Z/', 'https://www.bitchute.com/video/3orckzQbGQXZ/', 'https://www.bitchute.com/video/ByF7HSL56Ukk/', 'https://www.bitchute.com/video/N1atzmRk4rnX/', 'https://www.bitchute.com/video/6KlAwghC1wnJ/', 'https://www.bitchute.com/video/3Qp0UGutXY8g/', 'https://www.bitchute.com/video/q9dpKkuhpjx0/', 'https://www.bitchute.com/video/8eGyDeyZSbR1/', 'https://www.bitchute.com/video/U5HxMI11NFHb/', 'https://www.bitchute.com/video/6ME2BslQDqax/', 'https://www.bitchute.com/video/LDSxdixGq0kh/', 'https://www.bitchute.com/video/5HB0haHTNoa6/', 'https://www.bitchute.com/video/mhX9VwaVUOzA/', 'https://www.bitchute.com/video/WVfowl9VkjAp/', 'https://www.bitchute.com/video/r4OaiZKjL81z/']","1 day, 12 hours ago",78,6,27665,36,3928,https://api.bitchute.com/video/KsJrV4jYyldP
YPQX5LT6zwKs,"Girl, 8, Dies Suddenly on Flight to Chicago – Medics Baffled (I'm not are you?)💉⚰️🪦",No Hashtags,3791,2:30,Jim Crenshaw,jim-crenshaw,"""No signs of abuse or neglect""  
""The autopsy was inconclusive""


I bet I know what it was.  
More videos you may have missed but would like to see:  
Subscribe to my channel here: <https://www.bitchute.com/channel/jim-crenshaw/>  
Is Joe Biden already dead? Here is what [Ancestry.com](http://Ancestry.com) says. I will let you decide.  
<https://www.bitchute.com/video/3buDE945ZaKH/>


He has been a pilot for 43 years and he has a secret he wants to tell...  
<https://www.bitchute.com/video/GIGw1aXaT8Zp/>


The Ugly Truth About The Sodomite Lifestyles - Not something to be proud of  
<https://www.bitchute.com/video/2ogEYAxf2R80/>


Was this a sign from God? It sure seems as though it could have been  
<https://www.bitchute.com/video/VK6JKMJPw7Zq/>


My son is not going to war for you  
<https://www.bitchute.com/video/PcggUcpBc17n/>


When the robot malfunctions live on TV 🤖  
<https://www.bitchute.com/video/UtEDYiR5J6c3/>


HYDROGEN Peroxide (H202) Kills Germs, Viruses And Cancer Cells Just By Rubbing it into your body  
<https://www.bitchute.com/video/K97q1bTKUbi2/>


He is dead but his finger still works...💰⚰️🪦 😳  
<https://www.bitchute.com/video/iGePg2Ea0sch/>


He has a secret passage to a secret room in his house  
<https://www.bitchute.com/video/2RTlyfygYvuU/>


There is no diving in this dudes gene pool. Only wading...don't touch th---⚡💥🔥  
<https://www.bitchute.com/video/1lWPDCtlNhkI/>


A former Illuminati insider lays out what they are doing and intend to do to us  
<https://www.bitchute.com/video/stt9mqUEuZzY/>


The plane is flying higher than the moon...how can that be? Unless...  
<https://www.bitchute.com/video/E4kY0Lp9gFRL/>


BANNED DOCUMENTARY: The connection between Adrenochrome, Freemasonry and MK- Ultra  
<https://www.bitchute.com/video/sU2IbvoSlnmZ/>


The Ancient Egyptian City Found In The Grand Canyon in 1908  
<https://www.bitchute.com/video/y88XnJb9dQcW/>


When you are vandalizing a building...situational awareness is important.💥😳  
<https://www.bitchute.com/video/WvSCwBUwmoQA/>


The roller coaster ride from hell - be careful out there boys!  
<https://www.bitchute.com/video/qLueAxO9OuzU/>


America is Building These Secret Detention Facilities In All 50 States WHY?  
<https://www.bitchute.com/video/FmQPceQEXMma/>


You know those videos of reporters reporting bad weather out in the bad weather...wait for it😳😆😆  
<https://www.bitchute.com/video/BbWUd3v4D8U9/>


This is the proper way to handle cops at your front door.🚔👮🐷  
<https://www.bitchute.com/video/adY2Bq85C1Nk/>


Listen to what David Bowie says about ""Black Noise""...music has been weaponized  
<https://www.bitchute.com/video/TA7zc3n6LCWQ/>


Can you tell what this is and what these bastards are doing? They do it to us every day.  
<https://www.bitchute.com/video/C77zQeY5ltV5/>


They're secretly giving Covid vaccines instead of tetanus in UK & Irish Hospitals (and the U.S.?)💉  
<https://www.bitchute.com/video/XgMi95JmVBmQ/>


Hollywood seems like a great place to visit...  
<https://www.bitchute.com/video/2AjYcXUqtuOA/>


What the hell is going on with Watermelons this year?🍉😳😳  
<https://www.bitchute.com/video/u9UYtfjufYso/>


Sugar...the multi billion dollar killer. The root of all medical evils and illnesses. Check this out  
<https://www.bitchute.com/video/V5hHNg1uhItC/>


LeBron James doing Satanic ritual before a game. The video explains each part of the ritual  
<https://www.bitchute.com/video/iwLzthbJAzOK/>


So this is how they faked the Apollo splashdowns to recover the Astro - nots🚀👨🏼‍🚀  
<https://www.bitchute.com/video/cIN08xoyZJol/>


The medical industrial establishment does not want you to know about the benefits of Selenium.💊  
<https://www.bitchute.com/video/TyQAVG1CQqS4/>


Does Russia possess a ""Tsunami Torpedo?"" The Poseidon.💣💥🌊🌊  
<https://www.bitchute.com/video/uJQPTLLclcM5/>


He gave this interview and was never seen again...  
<https://www.bitchute.com/video/OCm9QXIaVCoW/>


You know those store cameras watching you...did you know they can do this?📷  
<https://www.bitchute.com/video/8Ki98ivV8SiG/>


Remember what Calvin Klein did to Brook Shields?  
<https://www.bitchute.com/video/beWZMiunkCVg/>


The levitating trains of Tartaria  
<https://www.bitchute.com/video/5KhlXqUaFEUx/>


Smart ass gets cocky. This was the result.  
<https://www.bitchute.com/video/N5hzCnjLnOuV/>


Idiot climbs a fence to twerk on electrical equipment. The results were shocking.⚡💥  
<https://www.bitchute.com/video/SEF5wNR2Vf0h/>

","['https://www.bitchute.com/channel/jim-crenshaw/', 'http://Ancestry.com', 'https://www.bitchute.com/video/3buDE945ZaKH/', 'https://www.bitchute.com/video/GIGw1aXaT8Zp/', 'https://www.bitchute.com/video/2ogEYAxf2R80/', 'https://www.bitchute.com/video/VK6JKMJPw7Zq/', 'https://www.bitchute.com/video/PcggUcpBc17n/', 'https://www.bitchute.com/video/UtEDYiR5J6c3/', 'https://www.bitchute.com/video/K97q1bTKUbi2/', 'https://www.bitchute.com/video/iGePg2Ea0sch/', 'https://www.bitchute.com/video/2RTlyfygYvuU/', 'https://www.bitchute.com/video/1lWPDCtlNhkI/', 'https://www.bitchute.com/video/stt9mqUEuZzY/', 'https://www.bitchute.com/video/E4kY0Lp9gFRL/', 'https://www.bitchute.com/video/sU2IbvoSlnmZ/', 'https://www.bitchute.com/video/y88XnJb9dQcW/', 'https://www.bitchute.com/video/WvSCwBUwmoQA/', 'https://www.bitchute.com/video/qLueAxO9OuzU/', 'https://www.bitchute.com/video/FmQPceQEXMma/', 'https://www.bitchute.com/video/BbWUd3v4D8U9/', 'https://www.bitchute.com/video/adY2Bq85C1Nk/', 'https://www.bitchute.com/video/TA7zc3n6LCWQ/', 'https://www.bitchute.com/video/C77zQeY5ltV5/', 'https://www.bitchute.com/video/XgMi95JmVBmQ/', 'https://www.bitchute.com/video/2AjYcXUqtuOA/', 'https://www.bitchute.com/video/u9UYtfjufYso/', 'https://www.bitchute.com/video/V5hHNg1uhItC/', 'https://www.bitchute.com/video/iwLzthbJAzOK/', 'https://www.bitchute.com/video/cIN08xoyZJol/', 'https://www.bitchute.com/video/TyQAVG1CQqS4/', 'https://www.bitchute.com/video/uJQPTLLclcM5/', 'https://www.bitchute.com/video/OCm9QXIaVCoW/', 'https://www.bitchute.com/video/8Ki98ivV8SiG/', 'https://www.bitchute.com/video/beWZMiunkCVg/', 'https://www.bitchute.com/video/5KhlXqUaFEUx/', 'https://www.bitchute.com/video/N5hzCnjLnOuV/', 'https://www.bitchute.com/video/SEF5wNR2Vf0h/']","6 days, 4 hours ago",0,0,0,148,3791,https://api.bitchute.com/video/YPQX5LT6zwKs
TekWrxisviDh,DR TESS LAWRIE & DR MERYL NASS ☤ MAKING SENSE OF BIRD FLU NONSENSE,"#drtesslawrie,#DRMERYLNASS,#birdflu",1534,1:30,CANST - Children Are NOT Sex Toys / GMNo!,canst,"Dr Tess Lawrie - Dr Meryl Nass making sense of bird flu non-sense...


Source: <https://x.com/lawrie_dr/status/1805667511758622867/mediaViewer?currentTweet=1805667511758622867&currentTweetUser=lawrie_dr>


Thumbnail: <https://totalityofevidence.com/dr-meryl-nass/>


<https://open.substack.com/pub/petermcculloughmd/p/breaking-publication-covid-19-vaccines?utm_source=share&utm_medium=android&r=18y4g2>


<https://childrenshealthdefense.org/defender/white-house-fda-rush-covid-vaccine-approval-mandates/>


<https://childrenshealthdefense.org/defender/vaccines-food-supply-risks/>


<https://childrenshealthdefense.org/defender/neotame-artificial-sweetener-damaging-human-health-aspartame-cola/>


<https://open.substack.com/pub/jonrappoport/p/trust-us-we-make-your-drugs?utm_source=share&utm_medium=android&r=18y4g2>


Kate Shimerani has Dr McCray on, discussing Dr Gallo, Fauci, English/American politics: 


<https://23203.live.streamtheworld.com/TNT_RADIOAAC.aac>

","['https://x.com/lawrie_dr/status/1805667511758622867/mediaViewer?currentTweet=1805667511758622867&currentTweetUser=lawrie_dr', 'https://totalityofevidence.com/dr-meryl-nass/', 'https://open.substack.com/pub/petermcculloughmd/p/breaking-publication-covid-19-vaccines?utm_source=share&utm_medium=android&r=18y4g2', 'https://childrenshealthdefense.org/defender/white-house-fda-rush-covid-vaccine-approval-mandates/', 'https://childrenshealthdefense.org/defender/vaccines-food-supply-risks/', 'https://childrenshealthdefense.org/defender/neotame-artificial-sweetener-damaging-human-health-aspartame-cola/', 'https://open.substack.com/pub/jonrappoport/p/trust-us-we-make-your-drugs?utm_source=share&utm_medium=android&r=18y4g2', 'https://23203.live.streamtheworld.com/TNT_RADIOAAC.aac']","3 days, 18 hours ago",34,2,17888,90,1570,https://api.bitchute.com/video/TekWrxisviDh
qrQAmY0ntxM8,"JOHN MICHAEL CHAMBER W/ JUAN O'SAVIN. BANKING CRISIS GAINING MOMENTUM. INTEL INSIGHT. JGANON, SGANON","#whoisjohngalt,#juanosavin,#SGAnon",1078,49:09,Team Global,whoisjohngalt22,"DISCOVER THE SCIENCE BEHIND THE MIRACLE VACCINE ANTIDOTE  
[www.therootbrands.com/whoisjohngalt22](http://www.therootbrands.com/whoisjohngalt22)  
[WWW.JOINTEAMGLOBAL.COM](http://WWW.JOINTEAMGLOBAL.COM)  
[www.jasemedical.com/teamglobal](http://www.jasemedical.com/teamglobal) USE PROMO CODE ""TEAMGLOBAL10 @ CHECKOUT  
C60 Evo & THE WELLNESS COMPANY 10% DISCOUNT LINKS  
<https://www.c60evo.com/TEAMGLOBAL>  
<https://www.twc.health/teamglobal>  
Use coupon code ""TEAMGLOBAL"" for 10% discount  
JOIN THE REAL WORLD NOW  
<https://jointherealworld.com/a/cgrgfq6bhl>  
LEARN MORE ABOUT THE REAL WORLD  
<https://jointherealworld.com/?a=cgrgfq6bhl>  
EMP SHIELD PRODUCTS: DISCOUNT appears at CHECKOUT with the following link: <https://www.empshield.com/?coupon=teamglobal>

","['http://www.therootbrands.com/whoisjohngalt22', 'http://WWW.JOINTEAMGLOBAL.COM', 'http://www.jasemedical.com/teamglobal', 'https://www.c60evo.com/TEAMGLOBAL', 'https://www.twc.health/teamglobal', 'https://jointherealworld.com/a/cgrgfq6bhl', 'https://jointherealworld.com/?a=cgrgfq6bhl', 'https://www.empshield.com/?coupon=teamglobal']",4 days ago,7,0,6693,96,1085,https://api.bitchute.com/video/qrQAmY0ntxM8
DrpruItioNc6,Como la inyecciones Covid deterioran el sistema inmunológico,"#vacuna,#vacunas,#cienciaysaludnatural",843,1:30,cienciaysaludnatural.com,cienciaysaludnaturalcom,"<https://cienciaysaludnatural.com/1-cada-4-personas-con-inyecciones-pfizer-experimentaron-respuesta-inmune-involuntaria/>  
Stephanie Seneff Ph.D científica del MIT explica como la inyecciones Covid deterioran el sistema inmunológico

",['https://cienciaysaludnatural.com/1-cada-4-personas-con-inyecciones-pfizer-experimentaron-respuesta-inmune-involuntaria/'],"3 days, 5 hours ago",2,0,844,77,845,https://api.bitchute.com/video/DrpruItioNc6
Glk0irwmTSb4,Siri Testifies : New Hampshire - Part 1 | The Highwire,"#aaronsiri,#newhampshire,#testimony",795,1:27:01,Banned Youtube Videos,specializedtom,"ICAN lead attorney, Aaron Siri, gives critical expert testimony before the New Hampshire House Committee on COVID Response Efficacy. Watch Part 1 of this revealing and informative on-the-record legislative hearing.

",[],"5 days, 18 hours ago",20,3,42640,138,818,https://api.bitchute.com/video/Glk0irwmTSb4
Yt6kmPx8kB4r,Clues About Drivers of Chronic Disease — Interview With Dr. Ahvie Herskowitz,"#mercola,#Herskowitz,#disease",630,1:32:57,Mercola,mercola,"I recently interviewed Dr. Ahvie Herskowitz, former clinical professor of medicine at the University of California, San Francisco, and founder of Anatara Medicine, a multidisciplinary integrative center in San Francisco. Herskowitz, an internist, has a deep foundational knowledge and science background that’s ideal for treating complicated health care cases.


We may be collaborating on a project in the future, but in the meantime at his center, they’re using advanced techniques to help people restore their health, including strategies for longevity and treatments for very ill patients, including those with autoimmunity, gut problems, cancer and more.


Article link: <https://bit.ly/45MKAFM>


Subscribe for FREE to the latest health news: <https://bit.ly/3nuOvoP>  
   
Website: <https://bit.ly/3zhdkau>


Podcast: <https://bit.ly/3zeWk4x>


Facebook: <https://www.facebook.com/doctor.health/>  
Instagram: <https://www.instagram.com/drmercola>  
Twitter: <https://twitter.com/mercola>  
Telegram: <https://t.me/DoctorMercola>  
Truth: <https://truthsocial.com/@Mercola>  
Gab: <https://gab.com/Mercola>  
Gettr: <https://gettr.com/user/mercola>  
Mewe: <https://mewe.com/p-front/dr.josephmercola>

","['https://bit.ly/45MKAFM', 'https://bit.ly/3nuOvoP', 'https://bit.ly/3zhdkau', 'https://bit.ly/3zeWk4x', 'https://www.facebook.com/doctor.health/', 'https://www.instagram.com/drmercola', 'https://twitter.com/mercola', 'https://t.me/DoctorMercola', 'https://truthsocial.com/@Mercola', 'https://gab.com/Mercola', 'https://gettr.com/user/mercola', 'https://mewe.com/p-front/dr.josephmercola']","2 days, 19 hours ago",14,3,18833,67,647,https://api.bitchute.com/video/Yt6kmPx8kB4r
qdzCXHxTxFyy,Covid vaccine are meant to kill you and all the evidence is coming out,No Hashtags,555,1:58,Drwelch,drwelch,No Description,[],"6 days, 22 hours ago",15,0,2769,166,570,https://api.bitchute.com/video/qdzCXHxTxFyy
G9znUsSO9igS,Massive Attack,No Hashtags,534,7:06,spudgypang4,spudgypang4,No Description,[],"4 days, 7 hours ago",23,2,661,103,559,https://api.bitchute.com/video/G9znUsSO9igS
8Srj7ui9w2Rh,AI ChatGPT Looses It's Mind And Admits The Earth Is Flat!,"#flat,#earth,#chatgpt",486,7:00,Where Did The Blue Skies Go?,where-did-the-blue-skies-go,"Repost For Testing. A brief summary of attempting to get ChatGPT to acknowledge the true nature to our realm. It took a while, likely due to my inexperinece, but eventually it came around as long as I specified using logic among other parameters. Which, ironically, infers that the spinning ball earth is illogical.


Credits  
Video: Greek Islands 4K - Scenic Relaxation Film with Calming Music  
<https://www.youtube.com/watch?v=XYTkV36Jz74>


Music:  
Lazy Jazz  
BurnishedBronze  
<https://pixabay.com/music/acid-jazz-lazy-jazz-10308/>

","['https://www.youtube.com/watch?v=XYTkV36Jz74', 'https://pixabay.com/music/acid-jazz-lazy-jazz-10308/']","3 days, 17 hours ago",6,3,149,89,495,https://api.bitchute.com/video/8Srj7ui9w2Rh
2edhMj3JNuza,Marijuana is Not What You Think it is,"#marijuana,#suicide,#risk",480,16:48,The Reality of Health,therealityofhealth,"The Hidden Dangers of High-Potency Cannabis


In this episode of the Reality of Health Podcast, I share a different perspective on cannabis, questioning its commonly touted health benefits. While acknowledging its controlled medical use, I address the alarming side effects and rising psychotic disorders linked to its high-potency forms. Statistics reveal a growing epidemic among young users, leading to severe mental health issues and suicides. This discussion sheds light on the underreported dangers of modern cannabis products, emphasizing the importance of informed usage and professional supervision.


00:00 Introduction and Disclaimer


00:53 The Potency and Regulation of Modern Cannabis


02:06 Impact on Youth and Mental Health


04:27 The Hidden Dangers of Cannabis


07:39 Chemical Contaminants in Cannabis Products


08:13 Cannabis as a Pest Repellent and Its Side Effects


08:55 The Neurological and Physical Impact of Cannabis


15:07 Homeopathic Use of Cannabis


16:36 Conclusion and Final Thoughts


\*This content is provided for educational and informational purposes only and does not constitute providing medical advice or professional services.

",[],"2 days, 19 hours ago",2,3,24,67,485,https://api.bitchute.com/video/2edhMj3JNuza
zTdPX7r8twDs,Alien Organisms In Blood Post Covid Vaccination: Canadian Blood Specialist Interview,No Hashtags,469,10:04,Wade-X,wade-x,"Alien Organisms In Blood Post Covid Vaccination. Canadian Blood Specialist Interview on Unknown Living Organisms Polluting Blood after Covid-19 Vaccination(s)


ALTERNATIVE ROOTS - Kelly Bacher: Live Blood Analysis - <https://www.youtube.com/@Alternative-Roots/videos>

",['https://www.youtube.com/@Alternative-Roots/videos'],"5 days, 13 hours ago",8,2,1949,133,479,https://api.bitchute.com/video/zTdPX7r8twDs
fcQWUYipHeTp,☣☣☣ WHY IOWA IS RIDDEN WITH CANCER,"#iowa,#cancer,#poisonfood",431,0:35,TrustChristORGoToHell,trustchristorgotohell,"<https://gab.com/Kslconover/posts/112702239996243981>

",['https://gab.com/Kslconover/posts/112702239996243981'],"3 days, 19 hours ago",14,2,7815,91,447,https://api.bitchute.com/video/fcQWUYipHeTp
PPO68OeTVoAJ,Body Snatching Entity Attachment Parasite Cleanse,"#conspiracy,#parasites,#health",392,6:19,TheSearch4Truth,thesearch4truth,No Description,[],"4 days, 8 hours ago",6,1,601,104,399,https://api.bitchute.com/video/PPO68OeTVoAJ
YRTfIdhT2aoM,THE PLASMA RESET - This is why you need to detox before it's too late,"#conspiracy,#nwo,#vaccine",386,7:17,Islam is a Mental Illness,islam-is_a_mental_illness,"You will either spiral up or burn... The choice is yours! Either this or zombification!

",[],"1 day, 16 hours ago",5,1,272,40,392,https://api.bitchute.com/video/YRTfIdhT2aoM
lKhWsxC0qJJv,"As if alcohol itself wasn't already bad enough for you, we have GLYPHOSATES to take into account now","#alcohol,#glyphosates,#cancer",372,1:18,Liberum Arbitrium,liberum-arbitrium,"Stay Sober, Stay Safe! 🚱


As if alcohol itself wasn't already bad enough (<https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3307043/#:~:text=The%20most%20common%20disease%20categories,and%20unintentional%20and%20intentional%20injury>.) for you, we have GLYPHOSATES to take into account now, which are directly linked to cancer 🧬


<https://t.me/goyslop_exposed/100>

","['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3307043/#:~:text=The%20most%20common%20disease%20categories,and%20unintentional%20and%20intentional%20injury', 'https://t.me/goyslop_exposed/100']","4 days, 19 hours ago",18,0,23028,115,390,https://api.bitchute.com/video/lKhWsxC0qJJv
YLuijRirniLy,Goyim Goddess - This is my white song!!! Kick out the kike song!!!!,"#goyimgoddess,#Whitesong,#THEGREENGLOW",365,4:25,"The Green Glow (Health, Truth And News)",thegreenglow,"This is my white song!!! Kick out the kike song!!!!


<https://thegreenglow.org/> to purchase the ultimate skin product called ""The Remedy"". The Green Glow Solution products will soon be making their way to the amazing people of the world!!! Eradicates ALL skin conditions within a week!! This is a secret proprietary blend of minerals in a 4oz. spray bottle for $9.99. <https://pay.thegreenglow.org>


If you want to donate to The Green Glow click here   
<https://www.paypal.com/donate/?hosted_button_id=VER4ZNG9G5MTA>


Personal paypal link to donate below  
<https://paypal.me/ronniepluta?country.x=US&locale.x=en_US>


Cash App $jackercrackbox  


","['https://thegreenglow.org/', 'https://pay.thegreenglow.org', 'https://www.paypal.com/donate/?hosted_button_id=VER4ZNG9G5MTA', 'https://paypal.me/ronniepluta?country.x=US&locale.x=en_US']","3 days, 15 hours ago",8,2,1655,87,375,https://api.bitchute.com/video/YLuijRirniLy
