id,title,hashtags,view_count,duration,channel,channel_id,description,description_links,created_at,like_count,dislike_count,subscriber_count,hours ago posted,total_interactions,video_url
2p2kBbBocY7o,THE FULL PLAN FOR LIVE STREAMING MASS ARRESTS [2024-06-26] - ATTORNEY IVAN RAIKLIN & MIKE ADAMS,No Hashtags,6251,1:03:01,Sergeant Major,sergeant-major,"Attorney Ivan Raiklin (also retired US Army Green Beret) unveils the full plan for live streaming MASS ARRESTS of treasonous actors. -- Attorney Ivan Raiklin interviewed by Mike Adams @ HEALTH RANGER REPORT


The European Union (EU), United Nations (UN), and the North Atlantic Treaty Organization (NATO) are JEWISH GLOBALIST COMMUNIST SATANIC CABAL ✡️ organizations which are pushing for the NEW WORLD ORDER agenda.


The JEWISH GLOBALIST COMMUNIST SATANIC CABAL have plans to bring forth their New World Order agenda, UN Agenda 21, and UN Agenda 2030. The ATF, FBI, CIA, CAA, NSA, DEA, DOD, DHS, DOJ, NATO, FEMA (and often State Police in Blue states) are all Globalist Terrorist Organizations, they are not agencies/organizations protecting us from foreign & domestic enemies or following the US Constitution & Bill of Rights, but rather THEY ARE THE ENEMY, THEY ARE THE CRIMINALS, THEY ARE THE TERRORISTS, THEY ARE THE ONES COMMITTING THE FALSE FLAG ""HOAX"" EVENTS. The Democrats, RINOs, & NeoCons are ALL GLOBALISTS. They are using the WEF, UN, EU, & other organizations to turn the Free Range Slaves into 15 minute city & FEMA Prison Camp Slaves. 


THE MYTH OF AUTHORITY - AMANDA ROSE  
<https://www.bitchute.com/video/xGIHac7GvY2K/>


WE ARE NOT THE GOVERNMENT - CAREY WEDLER  
<https://www.bitchute.com/video/wWO8HvxzneVn/>


THE PROTOCOLS OF THE LEARNED ELDERS OF ZION [1903]  
<https://www.bitchute.com/video/by1qH8USRQ1D/>


THE SYNAGOGUE OF SATAN  
<https://www.bitchute.com/video/SBYy4BCWhgP9/>


AGENDA 2: MASTERS OF DECEIT [2016] - CURTIS BOWERS  
<https://www.bitchute.com/video/0vRxb3eCxFAJ/>


GLOBALISM: THE DESTRUCTION OF AMERICA & EUROPE [2023] - DAVID DUKE  
<https://www.bitchute.com/video/0DsEhIvw1oZF/>


GLOBALIST ELITE NWO COMMUNIST TAKEOVER OF THE USA [1958 & 1974] - ROBERT W. WELCH JR.  
<https://www.bitchute.com/video/JKqExcuf01ah/>


JEWISH GLOBALIST COMMUNIST SATANIC CABAL [2000] - WILLIAM LUTHER PIERCE III  
<https://www.bitchute.com/video/hiC4r0fTFU4o/>


RARE 1967 RECORDING: ROTHSCHILD DYNASTY AND THE THREE WORLD WARS - MYRON FAGAN  
<https://www.bitchute.com/video/Qrh3oSo7yN9u/>


DAVID GOLDBERG'S FINAL WORDS ON NWO ZIONISM BEFORE HE WAS ASSASSINATED [2019] - DAVID GOLDBERG  
<https://www.bitchute.com/video/18jwLgk8PJDd/>


THE HIDDEN TYRANNY (THE ROSENTHAL DOCUMENT) [1976] - HAROLD WALLACE ROSENTHAL  
<https://www.bitchute.com/video/XClmyNOpLbCQ/>


ADOLF HITLER WARNED HUMANITY BUT WE DIDN'T LISTEN!!!  
<https://www.bitchute.com/video/iy78HFuib4GG/>


ADOLF HITLER: THE MAN WHO FOUGHT AGAINST THE NEW WORLD ORDER TAKEOVER  
<https://www.bitchute.com/video/QmKcLF4GGv5l/>


ADOLF HITLER VS. THE JEW WORLD ORDER - ERIC DUBAY  
<https://www.bitchute.com/video/lslBj2u4v3Uw/>


ADOLF HITLER: THE GREATEST STORY NEVER TOLD! [2013] - DENNIS WISE  
<https://www.bitchute.com/video/3ThOVk0CQAqD/>


NEW WORLD ORDER: COMMUNISM BY THE BACK DOOR [2014] - DENNIS WISE  
<https://www.bitchute.com/video/rHVljnZ61Vtc/>


THE SECRET MASONIC VICTORY OF WW2 [2019] - DENNIS WISE  
<https://www.bitchute.com/video/U14b2LI5aXEi/>


HITLER'S WAR?: WHAT THE HISTORIANS NEGLECT TO MENTION [2009]  
<https://www.bitchute.com/video/rTaNbHRPy8u9/>


ADOLF HITLER: A LAST APPEAL TO REASON [2017] - THE IMPARTIAL TRUTH  
<https://www.bitchute.com/video/B2JaGq96PK4i/>


EUROPA: THE LAST BATTLE [2017] - TOBIAS BRATT  
<https://www.bitchute.com/video/Ytd5eIL05T24/>


6,000,000 LIES  
<https://www.bitchute.com/video/Jka8GggwBHl1/>


“SIX MILLION JEWS” (1915-1938) - TRANS22  
<https://www.bitchute.com/video/V11Dpsgbhe41/>


GENERAL GEORGE S. PATTON: WE DEFEATED THE WRONG ENEMY - PETER HAMMOND  
<https://www.bitchute.com/video/KxjhoufjlKTg/>


HITLER VS. ROTHSCHILD [2022]  
<https://www.bitchute.com/video/CGc77J3AqSSE/>


""I TESTIFY AGAINST THE JEWS"" - ROBERT EDWARD EDMONDSON [1985]  
<https://www.bitchute.com/video/869e9in1PSHM/>


""The 5 rules to AWAKENING: Rule #1 - Everything you were ever taught is a lie by design; Rule #2 - governments lie 100% of the time, they always have, and they always will; Rule #3 - the Illuminati controlled mainstream media is not reality, but rather is lies, disinformation, half-truths, & fake events carried out by gov/media hired crisis actors (aka role players); Rule #4 - Spirituality & Reincarnation are reality, whereas religions are simply government crowd control measures; and Rule #5 - this plane(t) called earth is a flat, motionless plane, it is not a spinning ball hurling through outer space. Furthermore, the 4 Sources of Disinformation that are ALWAYS FAKE: government, mainstream media news, matrix sciences, & religions."" -- Sergeant Major [2010]

","['https://www.bitchute.com/video/xGIHac7GvY2K/', 'https://www.bitchute.com/video/wWO8HvxzneVn/', 'https://www.bitchute.com/video/by1qH8USRQ1D/', 'https://www.bitchute.com/video/SBYy4BCWhgP9/', 'https://www.bitchute.com/video/0vRxb3eCxFAJ/', 'https://www.bitchute.com/video/0DsEhIvw1oZF/', 'https://www.bitchute.com/video/JKqExcuf01ah/', 'https://www.bitchute.com/video/hiC4r0fTFU4o/', 'https://www.bitchute.com/video/Qrh3oSo7yN9u/', 'https://www.bitchute.com/video/18jwLgk8PJDd/', 'https://www.bitchute.com/video/XClmyNOpLbCQ/', 'https://www.bitchute.com/video/iy78HFuib4GG/', 'https://www.bitchute.com/video/QmKcLF4GGv5l/', 'https://www.bitchute.com/video/lslBj2u4v3Uw/', 'https://www.bitchute.com/video/3ThOVk0CQAqD/', 'https://www.bitchute.com/video/rHVljnZ61Vtc/', 'https://www.bitchute.com/video/U14b2LI5aXEi/', 'https://www.bitchute.com/video/rTaNbHRPy8u9/', 'https://www.bitchute.com/video/B2JaGq96PK4i/', 'https://www.bitchute.com/video/Ytd5eIL05T24/', 'https://www.bitchute.com/video/Jka8GggwBHl1/', 'https://www.bitchute.com/video/V11Dpsgbhe41/', 'https://www.bitchute.com/video/KxjhoufjlKTg/', 'https://www.bitchute.com/video/CGc77J3AqSSE/', 'https://www.bitchute.com/video/869e9in1PSHM/']","6 days, 18 hours ago",87,14,60726,162,6352,https://api.bitchute.com/video/2p2kBbBocY7o
8KCvVIXu9HpU,''They're planning a FAKE Alien invasion'' as the ULTIMATE false flag,No Hashtags,5228,15:17,XANDREWX,xandrewx,No Description,[],"4 days, 10 hours ago",72,17,33721,106,5317,https://api.bitchute.com/video/8KCvVIXu9HpU
SI1nsh8OJq9T,The Futility of Flat Earth Debates,"#flat,#earth,#truth",4240,6:00,EricDubay,ericdubay,"Since the modern resurgence of the Flat Earth subject in 2014, the main methods of engagement by the masses have unfortunately been denial, ridicule, and once in a while, a so-called “debate.” With most any other topic, debates take the shape of formal conversations where opposing positions are presented, argued, and rebutted in an effort to better understand an issue. However, with this hot-button topic, since it is widely perceived as just an incorrect archaic assumption of our ignorant ancient ancestors, those arguing against it tend to have such arrogance and contempt that the debates usually devolve into nothing but repeated interruptions, name-calling, sarcasm and logical fallacies. While I applaud and appreciate everyone who brings attention to this important issue, I would argue that what we really need to help bring alternative cosmology center-stage is more genuine discourse, dialogue, discussions, and demonstrations, not debates.


Get Connected with and Help Support Eric:  
Website: <http://www.EricDubay.com>  
Books: <http://www.lulu.com/spotlight/ericdubay>  
Patreon: <https://www.patreon.com/EricDubay>  
Blog: <http://www.AtlanteanConspiracy.com>  
Forum: <http://www.IFERS.123.st>  
Facebook: <https://www.facebook.com/groups/edfes/>  
Instagram: <https://www.instagram.com/ericdubaz/>  
X: <https://twitter.com/EricDubay>  
Gettr: <https://gettr.com/user/eric_dubay>  
SoundCloud: <https://soundcloud.com/eric-dubay/>  
Mewe: <https://mewe.com/i/ericdubay>  
Minds: <https://www.minds.com/EricDubay>  
Gab: <https://gab.ai/Eric-Dubay>  
Goodreads: <https://www.goodreads.com/ericdubay>  
YouTube: [http://www.youtube.com/c/flateartheric](https://www.youtube.com/c/flateartheric)  
Odysee: <https://odysee.com/@EricDubay:c>  
BitChute: <https://www.bitchute.com/channel/TCgwKoAf3Y9z/>  
Real Truthseekers: <https://real-truth-seekers.com/@ericdubay>  
Rokfin: <https://rokfin.com/EricDubay>  
Rumble: <https://rumble.com/c/c-1286253>  
Dollar Vigilante: <https://dollarvigilante.tv/c/eric.dubay/videos>  
Audible: <https://www.audible.com/search?searchNarrator=Eric+Dubay>  
Telegram: t.me/flatearthericdubay  
Email: [ericdubaynewsletter@protonmail.com](mailto:ericdubaynewsletter@protonmail.com)

","['http://www.EricDubay.com', 'http://www.lulu.com/spotlight/ericdubay', 'https://www.patreon.com/EricDubay', 'http://www.AtlanteanConspiracy.com', 'http://www.IFERS.123.st', 'https://www.facebook.com/groups/edfes/', 'https://www.instagram.com/ericdubaz/', 'https://twitter.com/EricDubay', 'https://gettr.com/user/eric_dubay', 'https://soundcloud.com/eric-dubay/', 'https://mewe.com/i/ericdubay', 'https://www.minds.com/EricDubay', 'https://gab.ai/Eric-Dubay', 'https://www.goodreads.com/ericdubay', 'https://www.youtube.com/c/flateartheric', 'https://odysee.com/@EricDubay:c', 'https://www.bitchute.com/channel/TCgwKoAf3Y9z/', 'https://real-truth-seekers.com/@ericdubay', 'https://rokfin.com/EricDubay', 'https://rumble.com/c/c-1286253', 'https://dollarvigilante.tv/c/eric.dubay/videos', 'https://www.audible.com/search?searchNarrator=Eric+Dubay', 'mailto:ericdubaynewsletter@protonmail.com']",3 days ago,90,22,23351,72,4352,https://api.bitchute.com/video/SI1nsh8OJq9T
SAtwTOCpbdeK,MASONIC DIVERSION TACTICS,"#world-orders-review,#bitchute-clumbsy-update,#shock-change-unerves",3786,11:05,World Orders Review,worldordersreview,"================  
(WOR) <https://old.bitchute.com/channel/worldordersreview/>   
================  
MASONIC DIVERSION TACTICS  
================  
<https://archive.org/details/masonic-diversion-tactics>  
<https://archive.org/download/masonic-diversion-tactics/Masonic-Diversion-Tactics.pdf>  
===============

","['https://old.bitchute.com/channel/worldordersreview/', 'https://archive.org/details/masonic-diversion-tactics', 'https://archive.org/download/masonic-diversion-tactics/Masonic-Diversion-Tactics.pdf']","4 days, 13 hours ago",121,14,27665,109,3921,https://api.bitchute.com/video/SAtwTOCpbdeK
2ZEEd0sqgZXJ,PATRICK HUMPHREY: WARNING!! ⛔ THOUSANDS JUST GOT THE CALL.... THIS IS NOT GOOD,No Hashtags,3610,11:16,RUReally,rureally,"Mirror: SixthSense  
<https://old.bitchute.com/video/1HqQ6FQZfcbG/>

",['https://old.bitchute.com/video/1HqQ6FQZfcbG/'],"3 days, 7 hours ago",8,3,2288,79,3621,https://api.bitchute.com/video/2ZEEd0sqgZXJ
Ldy27hufIfT2,Q TARD DROP,"#qtard,#trust,#plan",3527,19:37,HATE_SPEECH,hate_speech,"TRUST THE PLAN  
HOLD THE LINE  
Q  
TRUMP IS A PUPPET OF ISRAEL  
<https://www.bitchute.com/video/m3owBoFFvemW/>  
<https://www.bitchute.com/video/C74qCkGrkxJ9/>  
Best Video Exposing Zion Don  
<https://www.bitchute.com/video/vIkJKXeRAHau/>  
Trump is not a Christian  
<https://www.bitchute.com/video/6mECzEdEjQWu/>  
<https://www.bitchute.com/video/nBnwhyOhCDOa/>  
TRUMP ON TRANSGENDER BATHROOM  
<https://www.bitchute.com/video/5lpPwUQTKuIZ/>  
TRUMP STILL TALKING ABOUT MEN IN WOMEN'S SPORTS BUT JUST FINE WITH MEN IN WOMEN'S RESTROOMS  
<https://www.bitchute.com/video/KAbZmjs9vy0i/>  
TRUMP ON 5G  
<https://www.bitchute.com/video/o2CZS17axouc/>  
TRUMP IS A PEDOPHILE ( EPSTEIN'S #1 CUSTOMER)  
<https://www.bitchute.com/video/mSnJ3aRFZTJQ/>  
TRUMP IS A JEW  
<https://www.bitchute.com/video/xC5pcpPNPgGL/>  
ANTICHRIST TYPE WORSHIP FROM TRUMPTARDS  
<https://www.bitchute.com/video/l9qpqgrInMz3/>  
Gun control  
<https://www.bitchute.com/video/7kWnfMgy5IIn/>  
TRUMP ON CENSORSHIP  
<https://www.bitchute.com/video/bYuObbYWt9gu/>  
Trump the Antichrist  
<https://www.bitchute.com/video/BgnVSBwZzQV3/>  
Trump the Antichrist Extended  
<https://www.bitchute.com/video/VWnme899c5NI/>  
THE BLASPHEMY OF ZION DON  
<https://www.bitchute.com/video/Qt2NCoIPf5XB/>  
KANG ZION DON IS GOING 2 USHER AMERICA INTO THE JEW WORLD ORDER  
<https://www.bitchute.com/video/fGiN6hAYjTDo/>  
TRUMP IS NOT TRYING 2 UNDERMINE DEMOCRACY ( BTW DEMOCRACY = NEW WORLD ORDER )  
<https://www.bitchute.com/video/oGIudgm1w3N0/>  
NOAHIDE LAWS  
<https://www.bitchute.com/video/oNKdlo9GTcm8/>  
TRUST STAMP  
<https://www.bitchute.com/video/m1LYTgVI4l9u/>  
Trump Vaccine  
<https://www.bitchute.com/video/HYDDXJus6phB/>  
Trump Hillary work together  
<https://www.bitchute.com/video/SqwoUOxPy1fO/>  
BAD NEWS TRUMPTARDS I DONT THINK HILLARY IS GOING 2 BE LOCKED UP  
<https://www.bitchute.com/video/gbhwwV2dGUI1/>  
ROUND 2 (LOCK HIM UP) GET OUT THE COPIUM TRUMPTARDS IM SURE ITS ACTUALLY GOING 2 HAPPEN THIS TIME  
<https://www.bitchute.com/video/HXoDI2sRQqHP/>  
Trump Vaccine Weapon  
<https://www.bitchute.com/video/aHTGSKnOkqvJ/>  
Trump and Epstein  
<https://www.bitchute.com/video/mSnJ3aRFZTJQ/>  
IF THIS DOESN'T WAKE UP THE TRUMPTARDS / QTARDS NOTHING WILL (WARNING COPE KILLER)  
<https://www.bitchute.com/video/8CdosJbUnE6v/>  
ZION DON 911  
<https://www.bitchute.com/video/IHSaypc5zyqO/>  
KANG ZION DON GETS AWARDED THE TALMUD CROWN  
<https://www.bitchute.com/video/fsJIifhIKYbj/>  
""TRUMP HAS STARTED THE MESSIANIC PROCESS""  
<https://www.bitchute.com/video/Bq45jZGqws0f/>  
ZION DON SUPPORTS THE FAGGOT LGBTPEDOPHILE COMMUNITY  
<https://www.bitchute.com/video/IRaFZC8QXCuz/>  
IS ZION DON IN THE JEWS THE PROTOCOLS OF THE LEARNED ELDERS OF ZION  
<https://www.bitchute.com/video/z7cz2inzNgxX/>  
ZION DON AKA THE TRUMPTARDS SAVIOUR ANTICHRIST  
<https://www.bitchute.com/video/7dzInMFeP8sy/>  
QDrop 1  
<https://www.bitchute.com/video/q95iiPNWaOrp/>  
QDrop 2  
<https://www.bitchute.com/video/kc8dwhrQu7WV/>  
WHAT IS THE REAL PLAN  
PART 1 <https://www.bitchute.com/video/DT6FhBdwHIgg/>  
PART 2 <https://www.bitchute.com/video/EaBmXNTYdmuV/>  
PART 3   
<https://www.bitchute.com/video/pKdRaFHbo7gw/>


","['https://www.bitchute.com/video/m3owBoFFvemW/', 'https://www.bitchute.com/video/C74qCkGrkxJ9/', 'https://www.bitchute.com/video/vIkJKXeRAHau/', 'https://www.bitchute.com/video/6mECzEdEjQWu/', 'https://www.bitchute.com/video/nBnwhyOhCDOa/', 'https://www.bitchute.com/video/5lpPwUQTKuIZ/', 'https://www.bitchute.com/video/KAbZmjs9vy0i/', 'https://www.bitchute.com/video/o2CZS17axouc/', 'https://www.bitchute.com/video/mSnJ3aRFZTJQ/', 'https://www.bitchute.com/video/xC5pcpPNPgGL/', 'https://www.bitchute.com/video/l9qpqgrInMz3/', 'https://www.bitchute.com/video/7kWnfMgy5IIn/', 'https://www.bitchute.com/video/bYuObbYWt9gu/', 'https://www.bitchute.com/video/BgnVSBwZzQV3/', 'https://www.bitchute.com/video/VWnme899c5NI/', 'https://www.bitchute.com/video/Qt2NCoIPf5XB/', 'https://www.bitchute.com/video/fGiN6hAYjTDo/', 'https://www.bitchute.com/video/oGIudgm1w3N0/', 'https://www.bitchute.com/video/oNKdlo9GTcm8/', 'https://www.bitchute.com/video/m1LYTgVI4l9u/', 'https://www.bitchute.com/video/HYDDXJus6phB/', 'https://www.bitchute.com/video/SqwoUOxPy1fO/', 'https://www.bitchute.com/video/gbhwwV2dGUI1/', 'https://www.bitchute.com/video/HXoDI2sRQqHP/', 'https://www.bitchute.com/video/aHTGSKnOkqvJ/', 'https://www.bitchute.com/video/mSnJ3aRFZTJQ/', 'https://www.bitchute.com/video/8CdosJbUnE6v/', 'https://www.bitchute.com/video/IHSaypc5zyqO/', 'https://www.bitchute.com/video/fsJIifhIKYbj/', 'https://www.bitchute.com/video/Bq45jZGqws0f/', 'https://www.bitchute.com/video/IRaFZC8QXCuz/', 'https://www.bitchute.com/video/z7cz2inzNgxX/', 'https://www.bitchute.com/video/7dzInMFeP8sy/', 'https://www.bitchute.com/video/q95iiPNWaOrp/', 'https://www.bitchute.com/video/kc8dwhrQu7WV/', 'https://www.bitchute.com/video/DT6FhBdwHIgg/', 'https://www.bitchute.com/video/EaBmXNTYdmuV/', 'https://www.bitchute.com/video/pKdRaFHbo7gw/']","3 days, 7 hours ago",39,5,4381,79,3571,https://api.bitchute.com/video/Ldy27hufIfT2
jMDs5lwx8KVp,"Tucker Carlson: Meet the Australian media - June 26, 2024","#tucker,#carlson",1810,23:30,PI4PSI,pi4psi,"Tucker Carlson: Meet the Australian media - June 26, 2024. Tucker Carlson went to the land Down Under and got verbally entangled with local journalists, drawing rave reviews from conservatives in the United States. The former top-rated Fox News host who later started his Tucker Carlson Network, a streaming platform, was in Canberra, Australia, on Tuesday to speak and ultimately spar with various media members on various topics, including the ""great replacement theory,"" Russian President Vladimir Putin and the efficacy of vaccines in a post-COVID world. Carlson was there as part of the Australia Freedom Conference, described by local media as a multicity, sold-out live tour sponsored by local mining magnate and billionaire Clive Palmer, who has expressed right-wing talking points from the U.S. In a roughly six-minute video, a female reporter from the Australian Associated Press asked Carlson about the great replacement theory and how he mentioned it on his former Fox News show some ""4,000 times,"" which Carlson refuted, asking for citations. ""I said native-born Americans are being replaced, including Blacks,"" Carlson said. ""African Americans have been in the United States in many cases for over 400 years, and their concerns are every bit as real and valid and alive to me as the concerns of white people whose families have been there 400 years.""I've never said that whites are being replaced, not one time, and you can't cite it. We just met, but when our relationship starts with a lie it makes it tough to be friends,"" he said. The great replacement theory is espoused by some extreme conservatives who express fears about nonwhites and immigrants gaining more clout and undermining or ""replacing"" whites in Western nations while assuming more political power and dominating culture, according to the National Immigration Forum. Carlson went on to tell the reporter to take his response at ""face value."" He brought up the U.S. birth rate to ""tell the whole story,"" saying the U.S. population is growing because of immigration and not more domestic births. ""Happy people have children,"" he added. ""You don't just go for the quick sugar fix of importing new people. Like, that's my position,"" he said. ""If you think that's racist, that's your problem.""  
<https://x.com/TuckerCarlson/status/1806034521369776406>

",['https://x.com/TuckerCarlson/status/1806034521369776406'],"6 days, 4 hours ago",1,0,992,148,1811,https://api.bitchute.com/video/jMDs5lwx8KVp
JSdTgLCr9CSy,The Devil Is Biden His Time!,No Hashtags,1742,32:40,Shaking My Head Productions,shakingmyheadproductions,"SMHP is viewer funded. \*\* If you appreciate this content and would like to help keep me going, please consider investing in this message. Every little bit helps. Please consider it to be a tip for my time and the quality of the content if you don't like the term donate. Thank you! Invest in SMHP / Independent Media. <https://shakingmyheadproductions.com/support-shaking-my-head-productions>


“And except those days should be shortened, there should no flesh be saved: but for the elect's sake those days shall be shortened.” Matthew 24:22  
...............................  
\*SMHP may not agree with everything from the content producers I share. Apply critical thinking and use discernment to come to your own conclusions regarding the content in the videos.  
................  
More Recommended Content:   
<https://shakingmyheadproductions.com/conditioning-the-masses-to-take-the-mark-wake-up-sleepers>  
<https://shakingmyheadproductions.com/the-dollar-bill-decoded>  
<https://shakingmyheadproductions.com/want-to-know-their-secret-just-read-between-the-lies>  
<https://shakingmyheadproductions.com/the-noahide-one-world-order>  
...............................  
For the mystery of iniquity doth already work: only he who now letteth will let, until he be taken out of the way. And then shall that Wicked be revealed, whom the Lord shall consume with the spirit of his mouth, and shall destroy with the brightness of his coming: Even him, whose coming is after the working of Satan with all power and signs and lying wonders, And with all deceivableness of unrighteousness in them that perish; because they received not the love of the truth, that they might be saved. 


And for this cause God shall send them strong delusion, that they should believe a lie: That they all might be damned who believed not the truth, but had pleasure in unrighteousness. 2 Thessalonians 2:7-12 


I am a one man operation that has been trying to bring you the truth since 2016. I would like to say thanks to all the watchmen out there that have been sounding the alarm over the last several years. This is not an easy job. I have been constantly trying to find and share the truth 7/365 since June of 2017. I held a corporate job before this and am glad I gave it up as your appreciation for the truth means everything to me. I love you all friends. I get worn down but thanks to my supportive subs and viewers, I march on just like the rest. Time is short. Yeshua Jesus Saves! Follow Him!

","['https://shakingmyheadproductions.com/support-shaking-my-head-productions', 'https://shakingmyheadproductions.com/conditioning-the-masses-to-take-the-mark-wake-up-sleepers', 'https://shakingmyheadproductions.com/the-dollar-bill-decoded', 'https://shakingmyheadproductions.com/want-to-know-their-secret-just-read-between-the-lies', 'https://shakingmyheadproductions.com/the-noahide-one-world-order']","3 days, 8 hours ago",55,7,32402,80,1804,https://api.bitchute.com/video/JSdTgLCr9CSy
YhgUyfF4pNce,PAYLOAD 2 - 💉💉 NANOCAPSULES 👀,"#kill-shots,#nanotech,#emf",1662,49:02,debess,debess,"“Taking a deep dive into why the vaccine NANOCAPSULES are prematurely failing. Why athletes are more susceptible to cardiac arrest, why stage performers and presenters are dropping dead and what the connection to 5G is. Also explained is the ""Twitcher"" / ""Fish-out-of-Water-Syndrome"", and the cause of the cancer explosion - 50 minute documentary.“ - Xray\_911   
<https://www.bitchute.com/video/MYcqptql2g7P/>  
=====  
UPDATES:  
1) Since this video was made its now believed deaths that follow impacts to the body may be due to the effects of inflammation causing pressure which crushes the delicate Nanocapsules residing in the vicinity of the accident.  
=====  
2) It now appears that people who collapsed on railway platforms near the boarding gates, were actually dumped there after collapsing on the train itself earlier. i.e. passengers just lifted and dumped the body on the platform when the train pulled in at the next station.  
=====  
3) There have been many observances of healthy people dying while being submerged in water, even when not doing any exercise.Nanocapsules circulating in a person could expect to be subject to a Blood Pressure of 200mmHg which is equivalent to 2.66 kPa (kilopascals) or 0.39 psi. A recreational diver could be diving down to a depth of between 10-40m, at that depth the pressure is between ≈ 202.6 and 392kPa or 57psi. The pressure inside the body will also tend to increase to match the external pressure. This is because the pressure acts on the body from all directions, including internally through fluids and gases.There is a potential risk of the nanoparticles rupturing under compressive stress at 40 meters depth because the pressure encountered, which is around 392.4 kPa is almost 150 times higher than they were designed for. This increased pressure creates compressive stress on the Nanocapsules (aka Nanoparticles). Given the significant difference in pressure between their design limit and the pressure at 40 meters, there is a considerable risk of rupture. Given the potential risk, it would be highly advisable to not rely on Nanocapsules designed for 2.6664 kPa at diving depths.  
=====  
There have been many observances of healthy people dying while being submerged in water, even when not doing any exercise. When snorkeling or diving the internal pressure of the body equalizes with the surrounding water pressure, however Nanocapsules are sealed and can't equalize to the new higher ambient pressure.Nanocapsules designed for normal operation of just 0.39 psi pressure in the blood stream, could be going ""POP"" when exposed to higher pressure of say 4.47 psi (when snorkeling at just a 10 foot depth) 10 times greater than their normal pressure rating.  
=======  
Also See:  
=======  
5G Genocide – Dr. Barrie Trower  
<https://www.bitchute.com/video/ge4X7H9eHGQY>

","['https://www.bitchute.com/video/MYcqptql2g7P/', 'https://www.bitchute.com/video/ge4X7H9eHGQY']","3 days, 14 hours ago",47,8,29742,86,1717,https://api.bitchute.com/video/YhgUyfF4pNce
unNxUNUkmuL1,AMERICA/BABYLON IS BEING BROKEN DOWN,"#fleebabylon,#americaisbabylon,#fleeamerica",1615,3:30,Connect The Dots,connectthedots144,"YashaYahu (Isaiah) 42:10 - The city of confusion is broken down; Every house is shut up, so that none may go in.


FLEE BABYLON Playlist: <https://www.bitchute.com/playlist/2bUHrUKGWyfE>


99 Reasons America is Babylon: <http://www.thelightgate.com/Lightgate/whyamericanisbabylon/html5/index.html?page=1>


Scriptural PROOF Babylon is a Physical Place (America) and NOT Spiritual:  
<https://www.bitchute.com/video/KdazPsIrU2bl/>


PROOF the Statue of Liberty is Lucifer & America is Babylon: <https://www.bitchute.com/video/bDjulsKNOrMz/>


Countries you can currently travel to WITHOUT proof of Vaccination or ""Test"": <https://www.traveloffpath.com/countries-without-any-travel-restrictions-or-entry-requirements/>

","['https://www.bitchute.com/playlist/2bUHrUKGWyfE', 'http://www.thelightgate.com/Lightgate/whyamericanisbabylon/html5/index.html?page=1', 'https://www.bitchute.com/video/KdazPsIrU2bl/', 'https://www.bitchute.com/video/bDjulsKNOrMz/', 'https://www.traveloffpath.com/countries-without-any-travel-restrictions-or-entry-requirements/']","6 days, 7 hours ago",16,6,14946,151,1637,https://api.bitchute.com/video/unNxUNUkmuL1
