id,title,hashtags,view_count,duration,channel,channel_id,description,description_links,created_at,like_count,dislike_count,subscriber_count,hours ago posted,total_interactions,video_url
VLKbNV07oQoG,Apparently tying cords across the road in protest wont stop cars but can get you hurt,No Hashtags,7126,0:18,Jim Crenshaw,jim-crenshaw,"But it is hilarious. And I would imagine painful. Who knew?  
What a bunch of dumb asses. Stupid is a hard way for anyone as well as the people affected by them or close in proximity to go through life. That could kill or decapitate someone on two wheels.   
Stupid people are dangerous to be around. 


And they are videoing it like someone has committed a crime against them. How stupid can you get in this world has yet to be determined. I would not have stopped. Maybe gone around again and run over some of them but I would not stop. Or if I did stop it would be to check damage on my vehicle.


Stop by these videos and see what you think:   
Subscribe to my channel here: <https://www.bitchute.com/channel/jim-crenshaw/>  
Is Joe Biden already dead? Here is what [Ancestry.com](http://Ancestry.com) says. I will let you decide.  
<https://www.bitchute.com/video/3buDE945ZaKH/>


He has been a pilot for 43 years and he has a secret he wants to tell...  
<https://www.bitchute.com/video/GIGw1aXaT8Zp/>


The Ugly Truth About The Sodomite Lifestyles - Not something to be proud of  
<https://www.bitchute.com/video/2ogEYAxf2R80/>


Was this a sign from God? It sure seems as though it could have been  
<https://www.bitchute.com/video/VK6JKMJPw7Zq/>


My son is not going to war for you  
<https://www.bitchute.com/video/PcggUcpBc17n/>


When the robot malfunctions live on TV 🤖  
<https://www.bitchute.com/video/UtEDYiR5J6c3/>


HYDROGEN Peroxide (H202) Kills Germs, Viruses And Cancer Cells Just By Rubbing it into your body  
<https://www.bitchute.com/video/K97q1bTKUbi2/>


He is dead but his finger still works...💰⚰️🪦 😳  
<https://www.bitchute.com/video/iGePg2Ea0sch/>


He has a secret passage to a secret room in his house  
<https://www.bitchute.com/video/2RTlyfygYvuU/>


There is no diving in this dudes gene pool. Only wading...don't touch th---⚡💥🔥  
<https://www.bitchute.com/video/1lWPDCtlNhkI/>


A former Illuminati insider lays out what they are doing and intend to do to us  
<https://www.bitchute.com/video/stt9mqUEuZzY/>


The plane is flying higher than the moon...how can that be? Unless...  
<https://www.bitchute.com/video/E4kY0Lp9gFRL/>


BANNED DOCUMENTARY: The connection between Adrenochrome, Freemasonry and MK- Ultra  
<https://www.bitchute.com/video/sU2IbvoSlnmZ/>


The Ancient Egyptian City Found In The Grand Canyon in 1908  
<https://www.bitchute.com/video/y88XnJb9dQcW/>


When you are vandalizing a building...situational awareness is important.💥😳  
<https://www.bitchute.com/video/WvSCwBUwmoQA/>


The roller coaster ride from hell - be careful out there boys!  
<https://www.bitchute.com/video/qLueAxO9OuzU/>


America is Building These Secret Detention Facilities In All 50 States WHY?  
<https://www.bitchute.com/video/FmQPceQEXMma/>


You know those videos of reporters reporting bad weather out in the bad weather...wait for it😳😆😆  
<https://www.bitchute.com/video/BbWUd3v4D8U9/>


This is the proper way to handle cops at your front door.🚔👮🐷  
<https://www.bitchute.com/video/adY2Bq85C1Nk/>


Listen to what David Bowie says about ""Black Noise""...music has been weaponized  
<https://www.bitchute.com/video/TA7zc3n6LCWQ/>


Can you tell what this is and what these bastards are doing? They do it to us every day.  
<https://www.bitchute.com/video/C77zQeY5ltV5/>


They're secretly giving Covid vaccines instead of tetanus in UK & Irish Hospitals (and the U.S.?)💉  
<https://www.bitchute.com/video/XgMi95JmVBmQ/>


Hollywood seems like a great place to visit...  
<https://www.bitchute.com/video/2AjYcXUqtuOA/>


What the hell is going on with Watermelons this year?🍉😳😳  
<https://www.bitchute.com/video/u9UYtfjufYso/>


Sugar...the multi billion dollar killer. The root of all medical evils and illnesses. Check this out  
<https://www.bitchute.com/video/V5hHNg1uhItC/>


LeBron James doing Satanic ritual before a game. The video explains each part of the ritual  
<https://www.bitchute.com/video/iwLzthbJAzOK/>


So this is how they faked the Apollo splashdowns to recover the Astro - nots🚀👨🏼‍🚀  
<https://www.bitchute.com/video/cIN08xoyZJol/>


The medical industrial establishment does not want you to know about the benefits of Selenium.💊  
<https://www.bitchute.com/video/TyQAVG1CQqS4/>


Does Russia possess a ""Tsunami Torpedo?"" The Poseidon.💣💥🌊🌊  
<https://www.bitchute.com/video/uJQPTLLclcM5/>


He gave this interview and was never seen again...  
<https://www.bitchute.com/video/OCm9QXIaVCoW/>


You know those store cameras watching you...did you know they can do this?📷  
<https://www.bitchute.com/video/8Ki98ivV8SiG/>


Remember what Calvin Klein did to Brook Shields?  
<https://www.bitchute.com/video/beWZMiunkCVg/>


The levitating trains of Tartaria  
<https://www.bitchute.com/video/5KhlXqUaFEUx/>


Smart ass gets cocky. This was the result.  
<https://www.bitchute.com/video/N5hzCnjLnOuV/>


Idiot climbs a fence to twerk on electrical equipment. The results were shocking.⚡💥  
<https://www.bitchute.com/video/SEF5wNR2Vf0h/>

","['https://www.bitchute.com/channel/jim-crenshaw/', 'http://Ancestry.com', 'https://www.bitchute.com/video/3buDE945ZaKH/', 'https://www.bitchute.com/video/GIGw1aXaT8Zp/', 'https://www.bitchute.com/video/2ogEYAxf2R80/', 'https://www.bitchute.com/video/VK6JKMJPw7Zq/', 'https://www.bitchute.com/video/PcggUcpBc17n/', 'https://www.bitchute.com/video/UtEDYiR5J6c3/', 'https://www.bitchute.com/video/K97q1bTKUbi2/', 'https://www.bitchute.com/video/iGePg2Ea0sch/', 'https://www.bitchute.com/video/2RTlyfygYvuU/', 'https://www.bitchute.com/video/1lWPDCtlNhkI/', 'https://www.bitchute.com/video/stt9mqUEuZzY/', 'https://www.bitchute.com/video/E4kY0Lp9gFRL/', 'https://www.bitchute.com/video/sU2IbvoSlnmZ/', 'https://www.bitchute.com/video/y88XnJb9dQcW/', 'https://www.bitchute.com/video/WvSCwBUwmoQA/', 'https://www.bitchute.com/video/qLueAxO9OuzU/', 'https://www.bitchute.com/video/FmQPceQEXMma/', 'https://www.bitchute.com/video/BbWUd3v4D8U9/', 'https://www.bitchute.com/video/adY2Bq85C1Nk/', 'https://www.bitchute.com/video/TA7zc3n6LCWQ/', 'https://www.bitchute.com/video/C77zQeY5ltV5/', 'https://www.bitchute.com/video/XgMi95JmVBmQ/', 'https://www.bitchute.com/video/2AjYcXUqtuOA/', 'https://www.bitchute.com/video/u9UYtfjufYso/', 'https://www.bitchute.com/video/V5hHNg1uhItC/', 'https://www.bitchute.com/video/iwLzthbJAzOK/', 'https://www.bitchute.com/video/cIN08xoyZJol/', 'https://www.bitchute.com/video/TyQAVG1CQqS4/', 'https://www.bitchute.com/video/uJQPTLLclcM5/', 'https://www.bitchute.com/video/OCm9QXIaVCoW/', 'https://www.bitchute.com/video/8Ki98ivV8SiG/', 'https://www.bitchute.com/video/beWZMiunkCVg/', 'https://www.bitchute.com/video/5KhlXqUaFEUx/', 'https://www.bitchute.com/video/N5hzCnjLnOuV/', 'https://www.bitchute.com/video/SEF5wNR2Vf0h/']","5 days, 23 hours ago",0,0,0,143,7126,https://api.bitchute.com/video/VLKbNV07oQoG
rnl8czyn_uE,"MSNBC's Nicole Wallace COPES HARD as she blames ""a cold"" for Biden's EMBARRASSING debate performan..",No Hashtags,5040,1:43,Memology 101,memology_101,"Pathetic.


OTHER CHANNELS  
➡️Memology 102: <https://www.youtube.com/channel/UCBfB4NCL1v1Wx_tMD6hpLkw>  
➡️DSP Tries It - Memology 101: <https://www.youtube.com/channel/UCTGXPDKjEKJcM9eCVFq5LRw>   
➡️M101 News: <https://www.youtube.com/channel/UC9M0fKN795Qje1I5E5w7xZw> 


ADDITIONAL CREDITS  
➡️Memology 101 Netflix Intro:  
<https://www.youtube.com/user/pleasesubscribedad>


Trends: #news #unitedstates

","['https://www.youtube.com/channel/UCBfB4NCL1v1Wx_tMD6hpLkw', 'https://www.youtube.com/channel/UCTGXPDKjEKJcM9eCVFq5LRw', 'https://www.youtube.com/channel/UC9M0fKN795Qje1I5E5w7xZw', 'https://www.youtube.com/user/pleasesubscribedad']","4 days, 18 hours ago",110,5,16722,114,5155,https://api.bitchute.com/video/rnl8czyn_uE
I9btw1lrtT7j,And now for a short commercial break,"#commercial,#advertisement,#africa",4675,1:59,Voat,voat,No Description,[],"1 day, 9 hours ago",97,13,23244,33,4785,https://api.bitchute.com/video/I9btw1lrtT7j
KaiQAYitCvw,Major TWIST To Dr Disrespect Story - This is INSANE,#drdisrespect,3985,7:01,Geeks + Gamers,geeksandgamers,"🔴 <https://www.metapcs.com/geeksandgamers/ref/geeks/> USE CODE ""GEEKS"" FOR A DISCOUNT


🔔 BECOME A GEEKS + GAMERS PREMIUM MEMBER HERE:  
<https://www.geeksandgamers.com/premium/>


🔴 Become a Geeks + Gamers YOUTUBE MEMBER Here: <https://www.youtube.com/channel/UCMvVQIAfsGwzrfPLxiaIG8g/join>


⚫ Locals: <https://geeksandgamers.locals.com>  
⚫️ Rumble: <https://rumble.com/c/GeeksandGamers>  
⚫️ Twitch: <https://www.twitch.tv/geeks_and_gamers>  
⚫️ Discord: <https://discord.com/invite/r3tDNCx>  
⚫️ Instagram: <https://www.instagram.com/geeksgamerscom/?hl=en>  
⚫️ Twitter: <https://twitter.com/GeeksGamersCom>  
⚫️ Merch: <https://www.221btactical.com/collections/geeks-gamers>  
⚫ TikTok: <https://www.tiktok.com/@geeksgamerscom?_t=8gZVmZhMvba&_r=1>  
🟢 Website: <https://www.geeksandgamers.com/registration/>


SUBSCRIBE TO OUR OTHER CHANNELS


🔵 Sports Wars: <https://www.youtube.com/channel/UCGcW1IvvBzwUgOPNQsbUSSQ>  
🔵 Park Hoppin: <https://www.youtube.com/channel/UCPpTgs3RhBm0t_A0wm3fFUw>  
🔵 Geeks + Gamers Play: <https://www.youtube.com/channel/UCsXv5AagFpkiS-W0m_5rxjQ>  
🔵 Geeks + Gamers Tabletop: <https://www.youtube.com/channel/UCYarT8tHAa9mYNrabtiNhJA/featured>  
🔵 Pour Choices: <https://www.youtube.com/channel/UCRUIO4v8SID4SmAHhRErUNg>  
🔵 Geeks + Gamers Live: <https://www.youtube.com/channel/UCb5Ts5Ex0asqNY477_onHBA>  
🔵 Geeks + Gamers Clips: <https://www.youtube.com/channel/UCb1NNChFLTpA48CP2BTBEbw>


📦✉️  
P.O BOX 10057 :  
Jeremy Prime  
Pensacola  
Florida, USA  
32524


Check out the Geeks + Gamers video game FACT BLAST!  
<https://t-rev.itch.io/factblast>

","['https://www.metapcs.com/geeksandgamers/ref/geeks/', 'https://www.geeksandgamers.com/premium/', 'https://www.youtube.com/channel/UCMvVQIAfsGwzrfPLxiaIG8g/join', 'https://geeksandgamers.locals.com', 'https://rumble.com/c/GeeksandGamers', 'https://www.twitch.tv/geeks_and_gamers', 'https://discord.com/invite/r3tDNCx', 'https://www.instagram.com/geeksgamerscom/?hl=en', 'https://twitter.com/GeeksGamersCom', 'https://www.221btactical.com/collections/geeks-gamers', 'https://www.tiktok.com/@geeksgamerscom?_t=8gZVmZhMvba&_r=1', 'https://www.geeksandgamers.com/registration/', 'https://www.youtube.com/channel/UCGcW1IvvBzwUgOPNQsbUSSQ', 'https://www.youtube.com/channel/UCPpTgs3RhBm0t_A0wm3fFUw', 'https://www.youtube.com/channel/UCsXv5AagFpkiS-W0m_5rxjQ', 'https://www.youtube.com/channel/UCYarT8tHAa9mYNrabtiNhJA/featured', 'https://www.youtube.com/channel/UCRUIO4v8SID4SmAHhRErUNg', 'https://www.youtube.com/channel/UCb5Ts5Ex0asqNY477_onHBA', 'https://www.youtube.com/channel/UCb1NNChFLTpA48CP2BTBEbw', 'https://t-rev.itch.io/factblast']","3 days, 9 hours ago",30,16,14611,81,4031,https://api.bitchute.com/video/KaiQAYitCvw
RpvUTKcLq7Fq,Julian Assange is Free at last w/ Owen Benjamin,No Hashtags,3673,1:32:58,Owen Benjamin,owenbenjamin,No Description,[],"3 days, 13 hours ago",57,35,38608,85,3765,https://api.bitchute.com/video/RpvUTKcLq7Fq
V8EsfenQXi4N,WEF Unveils AI Smart Tech To 'Ethically' Eliminate Non-Compliant Humans,"#WEFUnveilsAISmartTech,#thepeoplesvoice",2841,14:51,HalfDollar48,halfdollar48,"The People's Voice  
<https://rumble.com/c/THEPEOPLESVOICE>


Receive up to $10,000 in free silver: <https://colonialmetalsgroup.com/tpv> or call 888-351-2043


- Visit <https://thepeoplesvoice.tv/IPV6> to take back control of the Internet


-To sponsor this show, email: [sponsor@thepeoplesvoice.tv](mailto:sponsor@thepeoplesvoice.tv)


The World Economic Forum has ordered infiltrated world governments to pass new laws that will ensure Artificial Intelligence (AI) will be used to destroy all freedoms and clamp down on anti-globalist dissent.


According to Klaus Schwab’s right-hand-man Noah Yuval Harari, the WEF now commands the technology to become the “worst totalitarian regime in history” and completely eliminate every last human in the world who opposes the globalist agenda of the elite.


As Harari explains, the elite will view the disposal of non-compliant humans in the same way they view recycling – it’s ethical and vital for the survival of our planet.

","['https://rumble.com/c/THEPEOPLESVOICE', 'https://colonialmetalsgroup.com/tpv', 'https://thepeoplesvoice.tv/IPV6', 'mailto:sponsor@thepeoplesvoice.tv']",4 days ago,11,2,2242,96,2854,https://api.bitchute.com/video/V8EsfenQXi4N
eVMPSrfAfnas,IRREFUTABLE TRUTH THAT MICHELLE OBAMA IS A MAN ⚤ [BIG MIKE] [PLEASE USE ALTCAST📺TV URL],"#michelleobama,#bigmike,#transapocalypse",2260,24:08,CANST - Children Are NOT Sex Toys / GMNo!,canst,"Not certain about the new interface - seems to be affecting video performance; will include AltCast URLs for the near future


<https://altcast.tv/v/wCU34q>


Independent documentary positing the theory that Barack Obama's spouse is male.


From the vaults of VfB


Thumbnail: <https://imgflip.com/i/377zl1>


<https://medium.com/@slinton/fake-news-big-mike-6159ee549c9d>

","['https://altcast.tv/v/wCU34q', 'https://imgflip.com/i/377zl1', 'https://medium.com/@slinton/fake-news-big-mike-6159ee549c9d']","4 days, 22 hours ago",30,6,17888,118,2296,https://api.bitchute.com/video/eVMPSrfAfnas
ObP028MW_Bk,An Important Moment in Pop Culture History,No Hashtags,1704,6:44,The Dave Cullen Show,thedavecullenshow,"Tip me: <https://www.subscribestar.com/dave-cullen/tip>  
Support my Work on Paychute: <https://www.paychute.com/c/davecullenshow>  
Subscribestar: <https://www.subscribestar.com/dave-cullen>


Follow me on Bitchute: <https://www.bitchute.com/channel/hybM74uIHJKg/>


KEEP UP ON SOCIAL MEDIA:  
<https://gab.com/DaveCullen>  
[Minds.com](http://Minds.com): <https://www.minds.com/davecullen>  
Subscribe on Odysee: <https://odysee.com/@TheDaveCullenShow:7>

","['https://www.subscribestar.com/dave-cullen/tip', 'https://www.paychute.com/c/davecullenshow', 'https://www.subscribestar.com/dave-cullen', 'https://www.bitchute.com/channel/hybM74uIHJKg/', 'https://gab.com/DaveCullen', 'http://Minds.com', 'https://www.minds.com/davecullen', 'https://odysee.com/@TheDaveCullenShow:7']","5 days, 1 hour ago",107,5,11472,121,1816,https://api.bitchute.com/video/ObP028MW_Bk
PbkAVXPVzE4,Star Wars Acolyte: It's not that Ghey│Episode 5,No Hashtags,1299,10:43,itsagundam,itsagundam,"→Mah Links←  
Clip channel ► @Gundoclips   
Gaming► @noreefunds6640   
Painting► @Gundoclips@ItsAGunpla   
The Gram► <https://www.instagram.com/itsagundam/>  
Twitter ► <https://twitter.com/GundamIsHere>  
Twitch ► <https://www.twitch.tv/itzagundam>  
facebook► <https://www.facebook.com/profile.php?id=61555710243592>  
Patreon► <https://www.patreon.com/itsagundam>  
Avatar by suparider  
Designer► <https://twitter.com/YourPalAnus>  
co-editor► @LudwigWorldOrder

","['https://www.instagram.com/itsagundam/', 'https://twitter.com/GundamIsHere', 'https://www.twitch.tv/itzagundam', 'https://www.facebook.com/profile.php?id=61555710243592', 'https://www.patreon.com/itsagundam', 'https://twitter.com/YourPalAnus']","4 days, 18 hours ago",40,3,12263,114,1342,https://api.bitchute.com/video/PbkAVXPVzE4
Gh0sIk1A3OKd,Harry Vox Names The Jew Rabbi Explain Goy Genocide Plan To Create War Between Christians And Muslims,"#victorhugo,#biden,#trump",892,27:08,Victor Hugo Maverick Artist,victor-hugo-maverick-artist,"Please purchase products from this link to support this podcast: <https://ftwproject.com/ref/476/> Thanks.  
To purchase The Victor-Hugo Collection contact The William DeBilzan Gallery William DeBilzan Art Gallery Delray Beach Florida 561-266 2090 [wdebilzan@gmail.com](mailto:wdebilzan@gmail.com)  
“My job is not to be politically correct; It is to witness, observe, analyze and document the beautiful chaos that surrounds us all, so that future generations can understand how we got to this moment in time.” - Victor-Hugo Vaca II  
""I'm known as the 'Nostradamus of the Art World' because my paintings foreshadow events but It's not that I can see the future, it's that as an artist, I've met the people who forge our future."" - Victor-Hugo Vaca II  
Public Trust Plummets As Fake News Media Spreads Misinformation and Lies While Ignoring Prescient Eyewitness Observations from New York Born Hispanic-American Artist Who Lived Through The Chinese Coronavirus Pandemic Outbreak In China. Now, stuck in the former Soviet Union as a dissident American Refugee due to the Chinese Coronavirus shutting down all international flights and forced PCR Test lobotomies and deadly, experimental vaccines required to travel back to the homeland he served to protect as a United States Naval Academy Midshipman Officer, the Nostradamus of the Art World, Maverick Artist Victor-Hugo, shares modern art gonzo journalism with global citizens.

","['https://ftwproject.com/ref/476/', 'mailto:wdebilzan@gmail.com']","6 days, 20 hours ago",45,2,4446,164,939,https://api.bitchute.com/video/Gh0sIk1A3OKd
NA7a02PnvTd1,Khazarian khakhole khore khills it,"#russia,#ukraine,#zeeend",859,3:08,fjb23453,fjb23453,"Compares itself with a statue to be admired.

",[],"4 days, 3 hours ago",6,9,1023,99,874,https://api.bitchute.com/video/NA7a02PnvTd1
NQEDJdDHK68M,Ȃ𝐥𝘪ȩᾕ Рὁṙτâḻ𝚜︰ 𝛵ĭm𝙚 𝕋ѓầṿě𝚕‎؍‎ 𝒫ŕō𝛒ẖě𝒸𝜸 ǟἣḏ 𝘔ïṩ𝓈ɩη𝗴 𝐏ё౦ῥⅼě ［𝟚𝐎𝟐Ʒ❳,No Hashtags,777,1:13:02,SayHiToTheMikeGuy,httpsrumblecomusermichael50,No Description,[],"3 days, 20 hours ago",10,2,1304,92,789,https://api.bitchute.com/video/NQEDJdDHK68M
Vp14HFIoc6u8,"Fitting Room 🐇 Try on Haul: Skirt, Tops, Mini Dresses - ZARA W/ Classical Music - Robin Goldfinch",No Hashtags,722,15:09,Wade-X,wade-x,"Fitting room 🐇 Try on Haul: skirt, tops, mini dresses - ZARA W/ Classical Music. - Robin Goldfinch  
Beautiful Simple Fun with Beautiful back ground Music. Beautiful and perfect! 


Today, I’m trying on some cute clothes that are not transparent in the dressing room. If you want to find something more transparent, ask me here - <https://linktr.ee/howdoilook>  
I think that such clothes on a girl can be more attractive than see-through, giving free rein to fantasy on a date. I admit, it was a bit embarrassing to shoot a video in the public dressing room 👉🏻👈🏻 support me with your like 💕


SOURCE VIDEO: <https://www.youtube.com/watch?v=nSORp_W7MUQ>

","['https://linktr.ee/howdoilook', 'https://www.youtube.com/watch?v=nSORp_W7MUQ']","2 days, 20 hours ago",15,13,1949,68,750,https://api.bitchute.com/video/Vp14HFIoc6u8
fZeIM0tI8-w,Absolute Mad Lads - Adrian Carton de Wiart,No Hashtags,655,1:10:22,Count Dankula,countdankula,"Use my link to install BLOODLINE for Free ✅ <https://a2zkol.onelink.me/vqlx/h8mk290y> & Get 2nd Anniversary Gift pack worth $120 or Return Rewards worth $250��   
Limited-time Top-up discount event 【Up To 20% [Off】https://pay.goatgames.com/mall-snd?utm\_value\_kol=june\_cam&amp;game\_id=100388](http://xn--offhttps:-io3h//pay.goatgames.com/mall-snd?utm_value_kol=june_cam&amp%3Bgame_id=100388)


=====  
LINKS  
=====


PayPal Donations : <https://www.paypal.me/countdankula>   
Patreon : <https://www.patreon.com/countdankula>   
Subscribestar : <https://www.subscribestar.com/count-dankula>  
BitCoin : 18Kgfgpd1PqSiyaxdWzvz3jLaBPYeKDSyL


MERCH STORES  
<https://teespring.com/en-GB/stores/count-dankula>  
<https://thatshirtwascash.com/collections/count-dankulas-treasure-trove-of-bad-memes>


SUBSCRIBE TO MY SECOND CHANNEL :   
<https://www.youtube.com/channel/UCRLO8HU2LWaMH6mjbQ1falQ>


SUBSCRIBE TO OUR PODCAST - The Incredible Salt Mine :  
<https://www.youtube.com/channel/UCx_SEanFxmYdkylVM1v3RDg>


SUBSCRIBE TO SUES CHANNEL :  
<https://www.youtube.com/channel/UC0dEenZnbLgsBZaRqwDFpqA>


Twitter : <https://www.twitter.com/CountDankulaTV>  
Parler : <https://parler.com/profile/CountDankulaTV/posts>  
Discord : <http://bit.ly/DankulasDiscord>  
Minds : <https://www.minds.com/CountDankulaTV>  
Normiebook : <https://www.facebook.com/CountDankulaTV/>  
Snapchat : countdankulatv2


PO BOX 19096   
MOTHERWELL   
ML1 9ES


Theme Song by Tailed Feature - <https://www.youtube.com/watch?v=WWoc6TiAm6s>


==============

","['https://a2zkol.onelink.me/vqlx/h8mk290y', 'http://xn--offhttps:-io3h//pay.goatgames.com/mall-snd?utm_value_kol=june_cam&amp%3Bgame_id=100388', 'https://www.paypal.me/countdankula', 'https://www.patreon.com/countdankula', 'https://www.subscribestar.com/count-dankula', 'https://teespring.com/en-GB/stores/count-dankula', 'https://thatshirtwascash.com/collections/count-dankulas-treasure-trove-of-bad-memes', 'https://www.youtube.com/channel/UCRLO8HU2LWaMH6mjbQ1falQ', 'https://www.youtube.com/channel/UCx_SEanFxmYdkylVM1v3RDg', 'https://www.youtube.com/channel/UC0dEenZnbLgsBZaRqwDFpqA', 'https://www.twitter.com/CountDankulaTV', 'https://parler.com/profile/CountDankulaTV/posts', 'http://bit.ly/DankulasDiscord', 'https://www.minds.com/CountDankulaTV', 'https://www.facebook.com/CountDankulaTV/', 'https://www.youtube.com/watch?v=WWoc6TiAm6s']","5 days, 22 hours ago",35,1,17490,142,691,https://api.bitchute.com/video/fZeIM0tI8-w
hy7V07uzMyBq,Meanwhile In Russia June Compilation 2024,No Hashtags,620,16:25,LPVP,lpvp,"90% Russian this month, music wise it's mostly synth crazy, enjoy!


Click on the sub button for more great content.  
This video is brought to you in part by Patreons, revscottw. Thank you for your contributions.  
Want to make a onetime donation to the channel? Click here, <https://www.givesendgo.com/SupportLPVP> Or would you prefer a monthly plan for as low as 5$ a month? Click on the Patreon link <https://www.patreon.com/user?u=80543070> and thanks in advance!!  
Want to do a deep dive on this channel? Go on and click on the following links to the backlog of LPVP videos.


You get what you F\*cking deserve VOL 6  
<https://www.bitchute.com/playlist/PnnXPRgULjFN/>  
Beauty and Relaxation  
<https://www.bitchute.com/playlist/guqbcQSuztnr/>  
Animals Rule VOL. 2  
<https://www.bitchute.com/playlist/wBX9w64xTtwI/>  
You get what you F\*cking deserve VOL 5  
<https://www.bitchute.com/playlist/hfayASxMOcn4/>   
Out of Nowhere VOL3  
<https://www.bitchute.com/playlist/CKQv4qbHm5aa/>  
You get what you F\*cking deserve VOL 4  
<https://www.bitchute.com/playlist/jDivBSQvP7x6/>  
You get what you F\*cking deserve VOL 3  
<https://www.bitchute.com/playlist/IC7rkRFfWo2t/>  
Funny & Entertaining Sh\*t VOL 3  
<https://www.bitchute.com/playlist/S81nnZbYItyy/>  
Out of Nowhere Volume 2  
<https://www.bitchute.com/playlist/PlR5sMTrjKPx/>  
Liberal Tears  
<https://www.bitchute.com/playlist/v6dykCc7yMc8/>  
Hank, get the wood chipper  
<https://www.bitchute.com/playlist/vrObHHuKxUR5/>  
Funny & Entertaining Sh\*t  
<https://www.bitchute.com/playlist/pere5CAc0ZHH/>  
Funny & Entertaining Sh\*t Vol. 2  
<https://www.bitchute.com/playlist/vIM40S0qm19H/>  
Just another day in DA hood  
<https://www.bitchute.com/playlist/klRA8VhPqrJf/>  
Meanwhile in Russia  
<https://www.bitchute.com/playlist/Bu2VSAlPp9gd/>  
Fights  
<https://www.bitchute.com/playlist/LHhcz2niccU8/>  
You get what you F\*cking deserve  
<https://www.bitchute.com/playlist/OAXfM4Ppdzqy/>  
You get what you F\*cking deserve Vol 2  
<https://www.bitchute.com/playlist/lHE5FIvS5tR5/>  
You get what you F\*cking deserve ‘’The Prequels’’  
<https://www.bitchute.com/playlist/tfal5FHhuxXF/>  
Out of Nowhere  
<https://www.bitchute.com/playlist/4qriyztf5VW7/>  
Animals Rule!!  
<https://www.bitchute.com/playlist/F3XP6sSCjxO2/>  
Mondays and Fridays  
<https://www.bitchute.com/playlist/a6ItMbAF6FiN/>  
Documentaries and how to’s  
<https://www.bitchute.com/playlist/5jpUiaVCNeOG/>  
Movies and TV shows  
<https://www.bitchute.com/playlist/R9qwg2GBl70k/>  
Concerts and video clips  
<https://www.bitchute.com/playlist/Gp9EP7X7DRRr/>  
Thin thin blue line  
<https://www.bitchute.com/playlist/00qg4ysvt2qX/>

","['https://www.givesendgo.com/SupportLPVP', 'https://www.patreon.com/user?u=80543070', 'https://www.bitchute.com/playlist/PnnXPRgULjFN/', 'https://www.bitchute.com/playlist/guqbcQSuztnr/', 'https://www.bitchute.com/playlist/wBX9w64xTtwI/', 'https://www.bitchute.com/playlist/hfayASxMOcn4/', 'https://www.bitchute.com/playlist/CKQv4qbHm5aa/', 'https://www.bitchute.com/playlist/jDivBSQvP7x6/', 'https://www.bitchute.com/playlist/IC7rkRFfWo2t/', 'https://www.bitchute.com/playlist/S81nnZbYItyy/', 'https://www.bitchute.com/playlist/PlR5sMTrjKPx/', 'https://www.bitchute.com/playlist/v6dykCc7yMc8/', 'https://www.bitchute.com/playlist/vrObHHuKxUR5/', 'https://www.bitchute.com/playlist/pere5CAc0ZHH/', 'https://www.bitchute.com/playlist/vIM40S0qm19H/', 'https://www.bitchute.com/playlist/klRA8VhPqrJf/', 'https://www.bitchute.com/playlist/Bu2VSAlPp9gd/', 'https://www.bitchute.com/playlist/LHhcz2niccU8/', 'https://www.bitchute.com/playlist/OAXfM4Ppdzqy/', 'https://www.bitchute.com/playlist/lHE5FIvS5tR5/', 'https://www.bitchute.com/playlist/tfal5FHhuxXF/', 'https://www.bitchute.com/playlist/4qriyztf5VW7/', 'https://www.bitchute.com/playlist/F3XP6sSCjxO2/', 'https://www.bitchute.com/playlist/a6ItMbAF6FiN/', 'https://www.bitchute.com/playlist/5jpUiaVCNeOG/', 'https://www.bitchute.com/playlist/R9qwg2GBl70k/', 'https://www.bitchute.com/playlist/Gp9EP7X7DRRr/', 'https://www.bitchute.com/playlist/00qg4ysvt2qX/']","3 days, 14 hours ago",20,3,1854,86,643,https://api.bitchute.com/video/hy7V07uzMyBq
qc1cYnJCqtR1,📀 LOS CAQUITOS -Los celos del Botija (1993) 📀,"#chavo,#chespirito,#humor",615,37:24,CHIMOLTRUFIA de BOTIJA,chimoltrufia-de-botija,No Description,[],"5 days, 19 hours ago",4,0,172,139,619,https://api.bitchute.com/video/qc1cYnJCqtR1
qIeHGEiM3Ag,Psychological Torture!,No Hashtags,581,0:32,Redonkulas,redonkulas,"To donate to this content, see our list of channels, purchase merchandise or join Popp’s Preppers, click here: <https://linktr.ee/redonkulas>


Send physical donations to:  
[Redonkulas.com](http://Redonkulas.com) Productions  
29488 Woodward Avenue, Unit 407  
Royal Oak, MI 48073  
If you write a check, make it out to Second Class Citizen, 501c3  
All donations are tax deductible


And be sure to tune in to see the Redonkulas Regiment Live!  
Tuesdays - Thursdays at 8pm Eastern  
And  
Supporter Sunday streams for Locals, GiveSendBro, and SubscribeStar members only!


All sources available on [Redonkulas.com](http://Redonkulas.com)!

","['https://linktr.ee/redonkulas', 'http://Redonkulas.com', 'http://Redonkulas.com']","6 days, 13 hours ago",21,0,19840,157,602,https://api.bitchute.com/video/qIeHGEiM3Ag
